word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score
both,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,3,0.696075,4,1,both,0.0004021717273275689,0.5143212870569726,0.2
p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.5934,1,1,p,0.0004021717273275689,0.5143212870569726,0.06666666666666667
lifespan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.578025,8,1,lifespan,0.0004021717273275689,0.5143212870569726,0.06666666666666667
use,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.192775,3,1,use,0.0004021717273275689,0.5143212870569726,0.13333333333333333
library,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.11955,7,1,library,0.0004021717273275689,0.5143212870569726,0.06666666666666667
inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.368075,3,1,inc,0.0004021717273275689,0.5143212870569726,0.0
enables,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.495325,7,1,enables,0.0004021717273275689,0.5143212870569726,0.06666666666666667
pla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-0.5965499999999999,3,1,pla,0.0004021717273275689,0.5143212870569726,0.0
numerous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.188825,8,1,numerous,0.0004021717273275689,0.5143212870569726,0.06666666666666667
v,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.140075,1,1,v,0.0004021717273275689,0.5143212870569726,0.06666666666666667
affect,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.287,6,1,affect,0.0004021717273275689,0.5143212870569726,0.13333333333333333
immunotherapy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.491675,13,1,immunotherapy,0.0004021717273275689,0.5143212870569726,0.06666666666666667
xhepn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.1531,5,1,xhepn,0.0004021717273275689,0.5143212870569726,0.0
binding,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0363,7,1,binding,0.0004021717273275689,0.5143212870569726,0.2
break,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.212275,5,1,break,0.0004021717273275689,0.5143212870569726,0.13333333333333333
solid,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.831475,5,1,solid,0.0004021717273275689,0.5143212870569726,0.13333333333333333
first,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.192925,5,1,first,0.0004021717273275689,0.5143212870569726,0.2
ix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.07955,2,0,ix,0.0004021717273275689,0.5143212870569726,0.0
broad,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.101625,5,1,broad,0.0004021717273275689,0.5143212870569726,0.2
produce,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0227499999999999,7,1,produce,0.0004021717273275689,0.5143212870569726,0.13333333333333333
lines,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0099499999999999,5,1,lines,0.0004021717273275689,0.5143212870569726,0.13333333333333333
hemoglobin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.225225,10,1,hemoglobin,0.0004021717273275689,0.5143212870569726,0.06666666666666667
growth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.7190749999999999,6,1,growth,0.0004021717273275689,0.5143212870569726,0.06666666666666667
receptor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.357225,8,1,receptor,0.0004021717273275689,0.5143212870569726,0.06666666666666667
diagnostic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-0.6413,10,1,diagnostic,0.0004021717273275689,0.5143212870569726,0.13333333333333333
enzymes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.243475,7,1,enzymes,0.0004021717273275689,0.5143212870569726,0.06666666666666667
age,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.14665,3,1,age,0.0004021717273275689,0.5143212870569726,0.13333333333333333
mutagenesis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.42955,11,1,mutagenesis,0.0004021717273275689,0.5143212870569726,0.06666666666666667
characteristics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.07885,15,1,characteristics,0.0004021717273275689,0.5143212870569726,0.06666666666666667
early,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.6213,5,1,early,0.0004021717273275689,0.5143212870569726,0.2
normal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1647,6,1,normal,0.0004021717273275689,0.5143212870569726,0.13333333333333333
ipscs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0129,5,1,ipscs,0.0004021717273275689,0.5143212870569726,0.06666666666666667
discovery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.235425,9,1,discovery,0.0004021717273275689,0.5143212870569726,0.06666666666666667
mutant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1991,6,1,mutant,0.0004021717273275689,0.5143212870569726,0.13333333333333333
resistance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1179749999999999,10,1,resistance,0.0004021717273275689,0.5143212870569726,0.06666666666666667
retinal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0769,7,1,retinal,0.0004021717273275689,0.5143212870569726,0.13333333333333333
needed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.382075,6,1,needed,0.0004021717273275689,0.5143212870569726,0.13333333333333333
vivo,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.100475,4,1,vivo,0.0004021717273275689,0.5143212870569726,0.13333333333333333
acad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.164925,4,1,acad,0.0004021717273275689,0.5143212870569726,0.06666666666666667
inactivation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.18765,12,1,inactivation,0.0004021717273275689,0.5143212870569726,0.06666666666666667
fused,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.143675,5,1,fused,0.0004021717273275689,0.5143212870569726,0.13333333333333333
oncol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.164925,5,1,oncol,0.0004021717273275689,0.5143212870569726,0.0
hdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0505,3,1,hdr,0.0004021717273275689,0.5143212870569726,0.0
active,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.326675,6,1,active,0.0004021717273275689,0.5143212870569726,0.13333333333333333
program,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.1896499999999999,7,1,program,0.0004021717273275689,0.5143212870569726,0.13333333333333333
biology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.30975,7,1,biology,0.0004021717273275689,0.5143212870569726,0.06666666666666667
cycle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.587675,5,1,cycle,0.0004021717273275689,0.5143212870569726,0.13333333333333333
sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,2,0,sb,0.0004021717273275689,0.5143212870569726,0.0
example,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1805,7,1,example,0.0004021717273275689,0.5143212870569726,0.06666666666666667
pre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.597075,3,1,pre,0.0004021717273275689,0.5143212870569726,0.06666666666666667
relevant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.175675,8,1,relevant,0.0004021717273275689,0.5143212870569726,0.06666666666666667
widespread,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.34465,10,1,widespread,0.0004021717273275689,0.5143212870569726,0.06666666666666667
long,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3416749999999999,4,1,long,0.0004021717273275689,0.5143212870569726,0.2
develop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.317725,7,1,develop,0.0004021717273275689,0.5143212870569726,0.06666666666666667
targets,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.67565,7,1,targets,0.0004021717273275689,0.5143212870569726,0.13333333333333333
trends,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,6,1,trends,0.0004021717273275689,0.5143212870569726,0.06666666666666667
rapid,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.154525,5,1,rapid,0.0004021717273275689,0.5143212870569726,0.13333333333333333
we,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0.20975,2,1,we,0.0004021717273275689,0.5143212870569726,0.06666666666666667
recapitulates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,13,1,recapitulates,0.0004021717273275689,0.5143212870569726,0.06666666666666667
disorder,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.175375,8,1,disorder,0.0004021717273275689,0.5143212870569726,0.13333333333333333
bacterial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.09545,9,1,bacterial,0.0004021717273275689,0.5143212870569726,0.06666666666666667
mech,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,mech,0.0003016287954956767,0.4860001779968491,0.06666666666666667
dmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,3,1,dmm,0.0003016287954956767,0.4860001779968491,0.0
cardiovascular,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2177,14,1,cardiovascular,0.0003016287954956767,0.4860001779968491,0.06666666666666667
open,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0336666666666666,4,1,open,0.0003016287954956767,0.4860001779968491,0.2
under,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0.0336666666666666,5,1,under,0.0003016287954956767,0.4860001779968491,0.2
chem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,chem,0.0003016287954956767,0.4860001779968491,0.0
cataracts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0674333333333333,9,1,cataracts,0.0003016287954956767,0.4860001779968491,0.06666666666666667
lar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0419666666666666,3,1,lar,0.0003016287954956767,0.4860001779968491,0.06666666666666667
physiology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4326333333333333,10,1,physiology,0.0003016287954956767,0.4860001779968491,0.06666666666666667
days,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0287333333333333,4,1,days,0.0003016287954956767,0.4860001779968491,0.13333333333333333
method,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4576,6,1,method,0.0003016287954956767,0.4860001779968491,0.06666666666666667
therefore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4265333333333334,9,1,therefore,0.0003016287954956767,0.4860001779968491,0.06666666666666667
healthy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5690999999999999,7,1,healthy,0.0003016287954956767,0.4860001779968491,0.06666666666666667
death,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.7616999999999999,5,1,death,0.0003016287954956767,0.4860001779968491,0.06666666666666667
xlh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0674333333333333,3,1,xlh,0.0003016287954956767,0.4860001779968491,0.0
rational,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.5832,8,1,rational,0.0003016287954956767,0.4860001779968491,0.13333333333333333
identification,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1906333333333333,14,1,identification,0.0003016287954956767,0.4860001779968491,0.06666666666666667
sequencing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.5719,10,1,sequencing,0.0003016287954956767,0.4860001779968491,0.13333333333333333
might,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0.1638333333333332,5,1,might,0.0003016287954956767,0.4860001779968491,0.13333333333333333
institute,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2451333333333333,9,1,institute,0.0003016287954956767,0.4860001779968491,0.13333333333333333
ngg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.0015333333333333,3,1,ngg,0.0003016287954956767,0.4860001779968491,0.0
cpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2564666666666667,3,1,cpf,0.0003016287954956767,0.4860001779968491,0.0
cascade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.1531,7,1,cascade,0.0003016287954956767,0.4860001779968491,0.13333333333333333
summary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0964,7,1,summary,0.0003016287954956767,0.4860001779968491,0.13333333333333333
template,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3314666666666666,8,1,template,0.0003016287954956767,0.4860001779968491,0.06666666666666667
reverse,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.8934000000000001,7,1,reverse,0.0003016287954956767,0.4860001779968491,0.13333333333333333
recently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0206,8,1,recently,0.0003016287954956767,0.4860001779968491,0.06666666666666667
about,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0.1504,5,1,about,0.0003016287954956767,0.4860001779968491,0.2
transfusion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,11,1,transfusion,0.0003016287954956767,0.4860001779968491,0.06666666666666667
beta,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1339666666666666,4,1,beta,0.0003016287954956767,0.4860001779968491,0.13333333333333333
resulting,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2443,9,1,resulting,0.0003016287954956767,0.4860001779968491,0.13333333333333333
possible,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1842,8,1,possible,0.0003016287954956767,0.4860001779968491,0.13333333333333333
correct,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3085333333333333,7,1,correct,0.0003016287954956767,0.4860001779968491,0.13333333333333333
up,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3165666666666666,2,1,up,0.0003016287954956767,0.4860001779968491,0.2
significantly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2727,13,1,significantly,0.0003016287954956767,0.4860001779968491,0.06666666666666667
encoding,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1952333333333333,8,1,encoding,0.0003016287954956767,0.4860001779968491,0.13333333333333333
proc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2198999999999999,4,1,proc,0.0003016287954956767,0.4860001779968491,0.06666666666666667
natl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2198999999999999,4,1,natl,0.0003016287954956767,0.4860001779968491,0.0
ameliorates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0641333333333333,11,1,ameliorates,0.0003016287954956767,0.4860001779968491,0.0
thus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0281,4,1,thus,0.0003016287954956767,0.4860001779968491,0.06666666666666667
delivered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2269333333333333,9,1,delivered,0.0003016287954956767,0.4860001779968491,0.0
progress,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4057,8,1,progress,0.0003016287954956767,0.4860001779968491,0.13333333333333333
dominant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1571333333333333,8,1,dominant,0.0003016287954956767,0.4860001779968491,0.13333333333333333
control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1133333333333333,7,1,control,0.0003016287954956767,0.4860001779968491,0.13333333333333333
certain,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,-0.0127333333333333,7,1,certain,0.0003016287954956767,0.4860001779968491,0.2
dystrophin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2712333333333334,10,1,dystrophin,0.0003016287954956767,0.4860001779968491,0.0
years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2003666666666666,5,1,years,0.0003016287954956767,0.4860001779968491,0.06666666666666667
chromosomal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0172,11,1,chromosomal,0.0003016287954956767,0.4860001779968491,0.06666666666666667
suitable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3311333333333333,8,1,suitable,0.0003016287954956767,0.4860001779968491,0.06666666666666667
insertions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5841666666666666,10,1,insertions,0.0003016287954956767,0.4860001779968491,0.06666666666666667
cytidine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.588,8,1,cytidine,0.0003016287954956767,0.4860001779968491,0.06666666666666667
common,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4582,6,1,common,0.0003016287954956767,0.4860001779968491,0.13333333333333333
cleaves,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0239666666666666,7,1,cleaves,0.0003016287954956767,0.4860001779968491,0.13333333333333333
domains,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1236,7,1,domains,0.0003016287954956767,0.4860001779968491,0.06666666666666667
nucleic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3075,7,1,nucleic,0.0003016287954956767,0.4860001779968491,0.0
coagulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1299,11,1,coagulation,0.0003016287954956767,0.4860001779968491,0.0
fetal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.4275666666666666,5,1,fetal,0.0003016287954956767,0.4860001779968491,0.06666666666666667
only,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,-0.0139333333333333,4,1,only,0.0003016287954956767,0.4860001779968491,0.26666666666666666
cure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0139333333333333,4,1,cure,0.0003016287954956767,0.4860001779968491,0.13333333333333333
health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2269333333333333,6,1,health,0.0003016287954956767,0.4860001779968491,0.06666666666666667
severe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3228,6,1,severe,0.0003016287954956767,0.4860001779968491,0.06666666666666667
problem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1424,7,1,problem,0.0003016287954956767,0.4860001779968491,0.06666666666666667
through,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.6420666666666667,7,1,through,0.0003016287954956767,0.4860001779968491,0.2
apoptosis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.7760333333333334,9,1,apoptosis,0.0003016287954956767,0.4860001779968491,0.06666666666666667
especially,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4696333333333333,10,1,especially,0.0003016287954956767,0.4860001779968491,0.06666666666666667
proliferation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.6122666666666666,13,1,proliferation,0.0003016287954956767,0.4860001779968491,0.06666666666666667
epithelial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0065333333333333,10,1,epithelial,0.0003016287954956767,0.4860001779968491,0.06666666666666667
substitution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5779666666666666,12,1,substitution,0.0003016287954956767,0.4860001779968491,0.06666666666666667
plants,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2863666666666666,6,1,plants,0.0003016287954956767,0.4860001779968491,0.13333333333333333
animals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8241666666666667,7,1,animals,0.0003016287954956767,0.4860001779968491,0.06666666666666667
may,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,-0.1913333333333333,3,1,may,0.0003016287954956767,0.4860001779968491,0.13333333333333333
region,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1646333333333333,6,1,region,0.0003016287954956767,0.4860001779968491,0.06666666666666667
gen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4641333333333333,3,1,gen,0.0003016287954956767,0.4860001779968491,0.06666666666666667
ome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0422666666666666,3,1,ome,0.0003016287954956767,0.4860001779968491,0.0
higher,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.5481333333333334,6,1,higher,0.0003016287954956767,0.4860001779968491,0.06666666666666667
stage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.153,5,1,stage,0.0003016287954956767,0.4860001779968491,0.13333333333333333
transferred,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.1923333333333333,11,1,transferred,0.0003016287954956767,0.4860001779968491,0.06666666666666667
mrna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0961666666666666,4,1,mrna,0.0003016287954956767,0.4860001779968491,0.0
prospects,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5891666666666667,9,1,prospects,0.0003016287954956767,0.4860001779968491,0.13333333333333333
progressive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0665,11,1,progressive,0.0003016287954956767,0.4860001779968491,0.13333333333333333
several,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.4313333333333333,7,1,several,0.0003016287954956767,0.4860001779968491,0.2
cleave,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.3689666666666666,6,1,cleave,0.0003016287954956767,0.4860001779968491,0.13333333333333333
pro,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2493666666666666,3,1,pro,0.0003016287954956767,0.4860001779968491,0.2
were,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.3671333333333333,4,1,were,0.0003016287954956767,0.4860001779968491,0.2
repaired,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5909,8,1,repaired,0.0003016287954956767,0.4860001779968491,0.13333333333333333
universal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2573,9,1,universal,0.0003016287954956767,0.4860001779968491,0.13333333333333333
situ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3205333333333333,4,1,situ,0.0003016287954956767,0.4860001779968491,0.0
deficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0742333333333333,10,1,deficiency,0.0003016287954956767,0.4860001779968491,0.0
iii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0847,3,1,iii,0.0003016287954956767,0.4860001779968491,0.0
carcinoma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1666666666666666,9,1,carcinoma,0.0003016287954956767,0.4860001779968491,0.06666666666666667
ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1666666666666666,2,0,ag,0.0003016287954956767,0.4860001779968491,0.0
nhej,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0673333333333333,4,1,nhej,0.0003016287954956767,0.4860001779968491,0.0
throughput,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.7963999999999999,10,1,throughput,0.0003016287954956767,0.4860001779968491,0.06666666666666667
activate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.8433999999999999,8,1,activate,0.0003016287954956767,0.4860001779968491,0.06666666666666667
inhibit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.7050000000000001,7,1,inhibit,0.0003016287954956767,0.4860001779968491,0.06666666666666667
obtained,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1355666666666666,8,1,obtained,0.0003016287954956767,0.4860001779968491,0.06666666666666667
transcriptional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2083,15,1,transcriptional,0.0003016287954956767,0.4860001779968491,0.06666666666666667
trying,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2183666666666666,6,1,trying,0.0003016287954956767,0.4860001779968491,0.13333333333333333
somatic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3933999999999999,7,1,somatic,0.0003016287954956767,0.4860001779968491,0.06666666666666667
germ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6506333333333333,4,1,germ,0.0003016287954956767,0.4860001779968491,0.06666666666666667
line,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1735,4,1,line,0.0003016287954956767,0.4860001779968491,0.13333333333333333
different,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3334999999999999,9,1,different,0.0003016287954956767,0.4860001779968491,0.13333333333333333
hypophosphatemia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0674333333333333,16,1,hypophosphatemia,0.0003016287954956767,0.4860001779968491,0.0
technologies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0986666666666666,12,1,technologies,0.0003016287954956767,0.4860001779968491,0.0
ethics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1167333333333333,6,1,ethics,0.0003016287954956767,0.4860001779968491,0.06666666666666667
response,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1365333333333333,8,1,response,0.0003016287954956767,0.4860001779968491,0.06666666666666667
nanomaterials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2786333333333333,13,1,nanomaterials,0.0003016287954956767,0.4860001779968491,0.06666666666666667
same,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0366333333333333,4,1,same,0.0003016287954956767,0.4860001779968491,0.13333333333333333
evolution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,9,1,evolution,0.0003016287954956767,0.4860001779968491,0.06666666666666667
expand,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6747333333333333,6,1,expand,0.0003016287954956767,0.4860001779968491,0.06666666666666667
xenotransplantation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.5483333333333333,19,1,xenotransplantation,0.0003016287954956767,0.4860001779968491,0.06666666666666667
immunodeficiency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1384333333333333,16,1,immunodeficiency,0.0003016287954956767,0.4860001779968491,0.06666666666666667
metabolic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4081333333333333,9,1,metabolic,0.0003016287954956767,0.4860001779968491,0.06666666666666667
