mapped_id,word,sentence_id,location_in_sentence,bundle_id
0,&,463,24,6
1,&,480,6,0
2,&,485,15,4
3,(%,228,11,0
4,(%,228,16,1
5,(%,228,21,1
6,(%,228,26,2
7,(1),191,0,0
8,(1),291,0,0
9,(1),402,0,0
10,(1):26–43,620,3,0
11,(100%),229,2,0
12,(100%),229,4,0
13,(100%),229,6,0
14,(100%),230,2,0
15,(100%),230,4,0
16,(100%),230,6,0
17,(100%),232,13,0
18,(11,229,13,0
19,(13,230,13,0
20,(13,232,20,0
21,(14,228,34,2
22,(2%),232,11,0
23,(2),239,0,0
24,(2),368,0,0
25,(2),406,0,0
26,(2017yfa0105101),482,22,4
27,(2020),83,6,0
28,(2020),117,7,0
29,(2020),157,7,0
30,(2020),214,7,0
31,(2020),238,7,0
32,(2020),294,7,0
33,(2020),315,7,0
34,(2020),376,7,0
35,(2020),425,7,0
36,(2020),479,7,0
37,(2020),665,7,0
38,(2020),863,7,0
39,(2020),1055,7,0
40,(2020),1256,7,0
41,(2020),1294,7,0
42,(25%),232,2,0
43,(25%),232,4,0
44,(26):4017–23,1149,2,0
45,(3),384,0,0
46,(3),410,0,0
47,(4),414,0,0
48,(5),422,0,0
49,(57,231,2,0
50,(68,234,2,0
51,(68,235,2,0
52,(86,233,2,0
53,(a),219,0,0
54,(aav),437,10,1
55,(acr,420,10,2
56,(acrlla2,418,18,2
57,(adenine,131,31,6
58,(adenosine,173,36,8
59,(aids),250,46,8
60,(aids),371,30,5
61,(also,170,9,1
62,(also,265,10,2
63,(apc,244,7,0
64,(arhr),215,178,3
65,(b),222,0,0
66,(bethesda),803,1,0
67,(c2c1),115,111,9
68,(c2c2),115,135,12
69,(c2c3),115,123,10
70,(c2c4),115,146,12
71,(c2c7),115,159,12
72,(car,387,19,4
73,(cas),97,28,4
74,(cas12,253,22,7
75,(cas9,428,9,2
76,(cf),294,41,0
77,(cf),359,18,2
78,(cftr),365,21,5
79,(class,100,9,1
80,(clustered,92,27,4
81,(cnms),444,11,1
82,(cpf1),115,98,8
83,(crispr,92,35,5
84,(crispra),126,18,4
85,(crispri),126,21,4
86,(crrna),97,18,2
87,(ctla,393,47,6
88,(cytidine,131,24,6
89,(dcas13),173,27,5
90,(dcas9),124,25,4
91,(discover,400,44,7
92,(dmd),203,21,3
93,(dmd),215,142,2
94,(dmd),294,30,0
95,(dmd),336,3,0
96,(dna,265,16,2
97,(dsb),108,22,6
98,(dsb),152,3,0
99,(dsbs),454,19,1
100,(dual,215,81,2
101,(ectd,215,129,2
102,(emt),825,18,5
103,(esp,408,16,0
104,(fah),360,14,4
105,(fig,111,21,4
106,(for,226,0,0
107,(g),173,12,2
108,(gi),312,7,0
109,(guide,400,31,4
110,(gvhr),392,14,1
111,(hb),294,17,0
112,(hb),319,12,3
113,(hb),326,24,3
114,(hbf),325,4,0
115,(hbs),327,40,12
116,(hdr),108,46,9
117,(hdr),152,20,2
118,(hgps),215,201,3
119,(hgps),294,35,0
120,(hgps),353,4,0
121,(hiscs),244,17,1
122,(hiv),370,3,0
123,(hpv16,266,12,1
124,(hsct),320,15,4
125,(ht),294,38,0
126,(ht),359,17,2
127,(http:,7,11,5
128,(http:,75,11,5
129,(human,380,14,3
130,(hypacas9),408,21,0
131,(i,100,16,1
132,(in,110,8,1
133,(in,153,8,1
134,(ipscs),248,6,1
135,(ko),218,5,1
136,(ko),831,4,0
137,(lac10),310,8,0
138,(lca10),294,26,0
139,(lca10),348,5,0
140,(ltr),374,8,0
141,(mpl),215,112,2
142,(mpl),805,11,2
143,(multi,115,12,0
144,(ng,146,13,1
145,(ng,228,4,0
146,(nhej),108,39,8
147,(nhej),152,15,2
148,(niaid),297,56,5
149,(no,483,11,3
150,(nrn,162,22,3
151,(orf),110,30,7
152,(pace),146,8,1
153,(pam),107,5,1
154,(pam),220,24,4
155,(pd,393,39,6
156,(pegrna),181,19,5
157,(pervs),856,8,2
158,(ptcs),342,28,6
159,(repair,173,6,0
160,(review),729,14,5
161,(rnp),106,13,2
162,(rp),294,20,0
163,(rp),343,3,0
164,(rpe),343,23,4
165,(rps25),242,13,2
166,(s),407,14,2
167,(sati),358,19,3
168,(scd),294,14,0
169,(scd),326,20,3
170,(sgrna),103,18,3
171,(sgrna),105,4,1
172,(single,115,55,5
173,(spcas9,408,11,0
174,(spcas9),102,10,1
175,(specific,257,13,2
176,(ssrna),169,24,3
177,(sum,203,27,3
178,(talens),92,22,3
179,(til),312,14,1
180,(tracrrna),97,21,2
181,(type,100,33,4
182,(type,100,47,6
183,(tyr),796,6,1
184,(wgs),400,21,2
185,(xda16030501,485,11,4
186,(xlcm),215,214,3
187,(xlh),203,25,3
188,(xlh),215,41,0
189,(xlh),787,13,2
190,(z,81,1,0
191,(zfns),92,15,3
192,),9,1,0
193,),77,1,0
194,),147,0,0
195,),227,0,0
196,),254,0,0
197,+,297,45,4
198,0,9,0,0
199,0,77,0,0
200,0,232,14,0
201,0,232,15,0
202,031,71,0,0
203,0370,71,2,0
204,08,70,0,0
205,1,10,1,0
206,1,17,0,0
207,1,34,0,0
208,1,48,0,0
209,1,89,1,0
210,1,100,10,1
211,1,100,31,4
212,1,101,16,3
213,1,114,1,0
214,1,115,11,0
215,1,115,31,2
216,1,115,45,4
217,1,123,0,0
218,1,150,0,0
219,1,188,0,0
220,1,215,6,0
221,1,215,14,0
222,1,215,28,0
223,1,215,44,0
224,1,215,59,2
225,1,215,85,2
226,1,215,133,2
227,1,228,28,2
228,1,232,1,0
229,1,232,3,0
230,1,232,10,0
231,1,232,12,0
232,1,297,2,0
233,1,304,13,1
234,1,306,5,0
235,1,306,49,2
236,1,306,77,5
237,1,308,112,3
238,1,308,124,4
239,1,313,38,2
240,1,373,6,0
241,1,376,11,0
242,1,376,21,1
243,1,377,6,2
244,1,393,38,6
245,1,397,0,0
246,1,486,1,0
247,1,805,5,1
248,1,1090,9,2
249,1,1096,8,2
250,1,1099,3,1
251,1,1102,3,1
252,1,1130,4,1
253,1,1160,6,2
254,1%),232,0,0
255,1),112,0,0
256,1),393,43,6
257,10,0,52,7
258,10,66,1,0
259,10,101,17,3
260,10,215,138,2
261,10,216,0,0
262,10,294,25,0
263,10,297,154,12
264,10,310,7,0
265,10,348,4,0
266,10,513,0,0
267,10,1045,14,3
268,10,1048,15,4
269,100,215,48,0
270,100,786,0,0
271,100%,232,18,0
272,101,215,63,2
273,101,352,7,2
274,101,789,0,0
275,1016,67,0,0
276,102,215,72,2
277,102,792,0,0
278,103,215,95,2
279,103,795,0,0
280,104,215,96,2
281,104,798,0,0
282,105,215,107,2
283,105,801,0,0
284,106,215,120,2
285,106,804,0,0
286,107,215,137,2
287,107,808,0,0
288,108,215,149,2
289,108,811,0,0
290,109,215,159,2
291,109,815,0,0
292,11,93,36,6
293,11,215,150,2
294,11,215,204,3
295,11,299,3,0
296,11,354,5,1
297,11,516,0,0
298,110,215,170,2
299,110,818,0,0
300,111,215,185,3
301,111,821,0,0
302,112,215,195,3
303,112,824,0,0
304,113,215,36,0
305,113,215,97,2
306,113,215,208,3
307,113,216,3,0
308,113,827,0,0
309,114,216,17,0
310,114,830,0,0
311,115,207,37,7
312,115,833,0,0
313,116,836,0,0
314,116–,208,21,1
315,117,839,0,0
316,118,842,0,0
317,119,845,0,0
318,12,93,37,6
319,12,101,18,3
320,12,180,17,2
321,12,215,160,2
322,12,299,25,0
323,12,519,0,0
324,120,849,0,0
325,121,852,0,0
326,122,208,22,1
327,122,855,0,0
328,123,210,28,4
329,123,858,0,0
330,124,211,20,3
331,124,863,10,0
332,125,866,0,0
333,125–129,238,32,0
334,126,869,0,0
335,127,872,0,0
336,128,875,0,0
337,129,878,0,0
338,12–13,215,155,2
339,13,96,34,7
340,13,215,171,2
341,13,301,3,0
342,13,522,0,0
343,130,239,44,9
344,130,881,0,0
345,130062,0,36,6
346,131,242,19,2
347,131,884,0,0
348,132,244,22,2
349,132,245,25,6
350,132,887,0,0
351,133,247,39,9
352,133,890,0,0
353,134,248,24,2
354,134,893,0,0
355,134–136,250,50,8
356,135,249,24,4
357,135,896,0,0
358,136,899,0,0
359,137,254,26,3
360,137,260,19,2
361,137,269,39,5
362,137,270,24,2
363,137,902,0,0
364,138,257,0,0
365,138,259,31,6
366,138,260,20,2
367,138,905,0,0
368,139,262,17,2
369,139,908,0,0
370,14,96,35,7
371,14,215,186,3
372,14,303,3,0
373,14,525,0,0
374,140,263,14,3
375,140,911,0,0
376,141,265,0,0
377,141,266,27,3
378,141,914,0,0
379,142,268,25,5
380,142,917,0,0
381,143,268,26,5
382,143,920,0,0
383,144,269,40,5
384,144,270,25,2
385,144,923,0,0
386,145,274,29,5
387,145,926,0,0
388,146,275,46,10
389,146,929,0,0
390,147,276,15,1
391,147,932,0,0
392,148,935,0,0
393,148–150,277,21,3
394,149,938,0,0
395,15,97,36,5
396,15,215,196,3
397,15,234,1,0
398,15,235,1,0
399,15,304,4,1
400,15,528,0,0
401,150,941,0,0
402,151,278,26,3
403,151,944,0,0
404,151587,310,11,0
405,152,279,23,2
406,152,947,0,0
407,153,279,24,2
408,153,950,0,0
409,154,283,31,8
410,154,953,0,0
411,155,285,30,3
412,155,956,0,0
413,155–157,288,31,7
414,156,287,29,6
415,156,433,21,2
416,156,447,39,9
417,156,959,0,0
418,157,962,0,0
419,158,291,28,10
420,158,965,0,0
421,159,294,43,0
422,159,968,0,0
423,15–18,101,19,3
424,16,98,36,9
425,16,99,33,8
426,16,215,209,3
427,16,306,3,0
428,16,531,0,0
429,160,317,12,2
430,160,972,0,0
431,161,319,14,3
432,161,322,18,4
433,161,975,0,0
434,162,321,14,2
435,162,978,0,0
436,163,324,36,7
437,163,981,0,0
438,164,324,37,7
439,164,984,0,0
440,165,325,30,6
441,165,987,0,0
442,166,325,31,6
443,166,990,0,0
444,167,327,41,12
445,167,993,0,0
446,168,328,21,3
447,168,996,0,0
448,169,328,22,3
449,169,999,0,0
450,17,100,52,6
451,17,216,4,0
452,17,306,24,2
453,17,534,0,0
454,170,329,29,5
455,170,1002,0,0
456,171,329,30,5
457,171,1005,0,0
458,172,331,22,5
459,172,333,14,3
460,172,1008,0,0
461,173,335,28,6
462,173,1011,0,0
463,174,336,29,6
464,174,337,15,4
465,174,1014,0,0
466,175,338,30,5
467,175,1017,0,0
468,176,1020,0,0
469,176–178,341,21,4
470,177,1023,0,0
471,178,1026,0,0
472,179,342,29,6
473,179,1029,0,0
474,18,83,5,0
475,18,100,53,6
476,18,102,27,4
477,18,117,6,0
478,18,157,6,0
479,18,214,6,0
480,18,238,6,0
481,18,294,6,0
482,18,306,42,2
483,18,315,6,0
484,18,376,6,0
485,18,425,6,0
486,18,479,6,0
487,18,537,0,0
488,18,665,6,0
489,18,863,6,0
490,18,1055,6,0
491,18,1256,6,0
492,18,1294,6,0
493,180,343,25,4
494,180,344,19,1
495,180,1032,0,0
496,181,347,32,4
497,181,1035,0,0
498,182,347,33,4
499,182,1038,0,0
500,183,349,27,8
501,183,1041,0,0
502,184,351,20,5
503,184,1044,0,0
504,185,352,19,3
505,185,1047,0,0
506,186,352,20,3
507,186,1050,0,0
508,187,353,17,4
509,187,1055,10,0
510,188,354,26,9
511,188,1058,0,0
512,189,356,28,7
513,189,1061,0,0
514,19,102,28,4
515,19,233,1,0
516,19,306,72,5
517,19,540,0,0
518,190,356,29,7
519,190,1064,0,0
520,191,358,32,5
521,191,1067,0,0
522,192,360,15,4
523,192,1070,0,0
524,193,362,22,9
525,193,363,22,5
526,193,1073,0,0
527,194,364,24,7
528,194,365,22,5
529,194,1076,0,0
530,195,367,44,7
531,195,1079,0,0
532,196,367,45,7
533,196,1082,0,0
534,197,369,24,3
535,197,1085,0,0
536,198,371,31,5
537,198,1089,0,0
538,199,373,25,4
539,199,1092,0,0
540,1;,215,25,0
541,1–2,215,181,3
542,1–3,90,50,13
543,2,12,1,0
544,2,20,0,0
545,2,37,0,0
546,2,51,0,0
547,2,95,0,0
548,2,100,7,1
549,2,100,45,6
550,2,115,54,5
551,2,115,66,6
552,2,115,75,7
553,2,115,85,7
554,2,115,94,7
555,2,115,107,9
556,2,115,119,10
557,2,115,131,11
558,2,115,142,12
559,2,115,155,12
560,2,115,164,12
561,2,130,0,0
562,2,169,1,0
563,2,205,0,0
564,2,214,11,0
565,2,215,20,0
566,2,217,0,0
567,2,229,7,0
568,2,252,0,0
569,2,297,19,2
570,2,431,0,0
571,2,489,0,0
572,2,669,6,1
573,2,708,23,7
574,2,912,10,3
575,2%),229,0,0
576,2%),235,0,0
577,2%),236,0,0
578,2),100,13,1
579,2),173,42,9
580,2),203,31,4
581,20,103,19,3
582,20,107,17,4
583,20,141,29,10
584,20,230,8,0
585,20,232,6,0
586,20,307,4,0
587,20,543,0,0
588,200,228,30,2
589,200,229,9,0
590,200,230,9,0
591,200,232,7,0
592,200,376,29,4
593,200,1095,0,0
594,2001,71,1,0
595,2003;12:541–53,773,2,0
596,2006;368:1795–809,1034,1,0
597,2007;25:778–85,509,2,0
598,2007;370:890–907,1109,1,0
599,2008;18:114–24,563,2,0
600,2008;77:229–57,569,3,0
601,2009,297,17,2
602,2009;1:95,530,3,0
603,201,376,30,4
604,201,1098,0,0
605,2010;1202:149–54,980,5,0
606,2010;186:757–61,512,1,0
607,2010;327:167–70,527,1,0
608,2010;330:1724,733,1,0
609,2010;64:475–93,524,3,0
610,2010;79:181–211,566,3,0
611,2011;471:602–7,551,1,0
612,2011;9:467–77,533,3,0
613,2012,118,32,7
614,2012,460,16,1
615,2012;18:412–25,1043,2,0
616,2012;28:16–35,865,4,0
617,2012;337:816–21,554,1,0
618,2012;39:237–8,776,3,0
619,2013;12:393–4,883,3,0
620,2013;13:653–8,1081,3,0
621,2013;13:659–62,703,3,0
622,2013;152:1173–83,593,1,0
623,2013;154:442–51,605,1,0
624,2013;23:1229–32,685,2,0
625,2013;31:227–9,697,2,0
626,2013;31:233–9,679,2,0
627,2013;31:822–6,1171,2,0
628,2013;339:819–23,575,1,0
629,2013;339:823–6,542,1,0
630,2013;41:7429–37,602,3,0
631,2013;41:e188,688,3,0
632,2013;4:220–8,694,2,0
633,2013;54:211–23,860,2,0
634,2013;8:2281–308,545,2,0
635,2014;11:399–402,1201,2,0
636,2014;141:235–49,770,3,1
637,2014;141:707–14,700,1,0
638,2014;156:836–43,721,1,0
639,2014;157:1262–78,491,1,0
640,2014;159:440–55,742,1,0
641,2014;15:541–55,1238,3,0
642,2014;197:1069–80,691,1,0
643,2014;19:114–9,488,3,0
644,2014;23:2673–86,898,3,0
645,2014;23:r40–6,587,3,0
646,2014;24:1012–9,1223,2,0
647,2014;24:122–5,706,2,0
648,2014;24:1526–33,983,2,0
649,2014;25:327–34,751,2,0
650,2014;289:13284–94,548,3,0
651,2014;32:551–3,1075,2,0
652,2014;32:577–82,1204,2,0
653,2014;32:677–83,1168,2,0
654,2014;343:80–4,928,1,0
655,2014;343:84–7,949,1,0
656,2014;370:901–10,1106,4,0
657,2014;509:487–91,946,1,0
658,2014;513:569–73,632,1,0
659,2014;88:11965–72,1115,2,0
660,2015,297,37,4
661,2015,297,58,5
662,2015,463,3,1
663,2015;112:319–25,886,7,1
664,2015;125,1149,1,0
665,2015;12:1385–90,1084,2,0
666,2015;12:22,1097,1,0
667,2015;160:1246–60,952,1,0
668,2015;163:759–71,913,1,0
669,2015;17:63–89,1232,4,0
670,2015;21:121–31,497,2,0
671,2015;24:7255–64,877,3,0
672,2015;25:258–61,868,2,0
673,2015;33:1470–9,1001,2,0
674,2015;350:1101–4,857,1,0
675,2015;42:437–44,854,3,0
676,2015;43:e55,682,3,0
677,2015;49:47–70,895,3,0
678,2015;520:186–91,739,1,0
679,2015;521:43–7,889,1,0
680,2015;526:351–60,955,1,0
681,2015;527:192–7,986,1,0
682,2015;6:363–72,1285,2,0
683,2015;72:1175–84,838,4,0
684,2015;7:580–3,712,4,0
685,2015;96:2381–93,1103,3,0
686,2016,297,80,6
687,2016,297,93,7
688,2016,297,106,8
689,2016,306,1,0
690,2016,415,1,1
691,2016;113:338–43,745,7,1
692,2016;13:172–6,791,2,0
693,2016;13:868–74,1258,2,0
694,2016;164:29–44,503,1,0
695,2016;167(1829–38):e1829,1207,1,0
696,2016;17:131–54,724,5,0
697,2016;17:5–15,596,5,0
698,2016;238:288–99,584,2,0
699,2016;23:690–5,1100,3,1
700,2016;24:465–74,967,3,1
701,2016;25:2661–71,788,3,0
702,2016;26:52–64,557,3,0
703,2016;34:328–33,1244,2,0
704,2016;34:334–8,764,2,0
705,2016;34:339–44,572,2,0
706,2016;351:400–3,767,1,0
707,2016;351:403–7,1019,1,0
708,2016;44:,629,3,0
709,2016;47:307–31,515,5,0
710,2016;51:970–8,851,3,0
711,2016;529:490–5,1192,1,0
712,2016;533:420–4,608,1,0
713,2016;535:164–8,940,1,0
714,2016;539:384–9,998,1,0
715,2016;56:163–90,964,4,0
716,2016;6:21918,892,2,0
717,2016;6:22024,779,2,0
718,2016;6:25029,785,2,0
719,2016;73:2959–68,800,4,0
720,2016;7:12642,1072,2,0
721,2016;85:227–64,500,3,0
722,2016;8:477–88,1013,3,0
723,2016;9:498–504,1121,2,0
724,2017,297,119,9
725,2017,299,1,0
726,2017,299,23,0
727,2017,306,22,2
728,2017,306,40,2
729,2017,306,70,5
730,2017,307,2,0
731,2017;121–122:9–15,1226,1,0
732,2017;127:2719–24,748,3,0
733,2017;136:875–83,1010,2,0
734,2017;149:111–32,578,5,0
735,2017;168(150–8):e10,1210,1,0
736,2017;169:559,518,1,0
737,2017;170(1224–33):e15,1213,1,0
738,2017;176:688–704,1140,3,0
739,2017;17:301–8,1016,4,1
740,2017;17:309–19,1131,4,1
741,2017;2017:3–12,1112,2,0
742,2017;23:2255–66,1155,3,0
743,2017;25:1163–7,1004,3,1
744,2017;25:331–41,1046,3,1
745,2017;266:17–26,1235,3,0
746,2017;27:154–7,1152,2,0
747,2017;28:880–4,1241,2,0
748,2017;33:18–29,1060,3,0
749,2017;356:,907,1,0
750,2017;357:1303–7,718,1,0
751,2017;358:1019–27,662,1,0
752,2017;35:371–6,614,2,0
753,2017;376:848–55,995,4,0
754,2017;377:2215–27,1007,4,0
755,2017;37:67–78,536,3,0
756,2017;46:505–29,539,3,0
757,2017;47:157–66,670,4,0
758,2017;52:469–70,1143,2,0
759,2017;543:265–9,1134,1,0
760,2017;550:280–4,647,1,0
761,2017;550:407–10,1198,1,0
762,2017;551:464–71,611,1,0
763,2017;58:bio34–41,782,4,0
764,2017;63:10,715,3,0
765,2017;68,620,2,0
766,2017;68:139–52,1146,3,0
767,2017;7:1306–19,1158,2,0
768,2017;7:1569,797,2,0
769,2017;8:37751–60,844,1,0
770,2017;8:38176–83,794,1,0
771,2018,145,1,1
772,2018,254,25,3
773,2018,297,134,10
774,2018,297,152,12
775,2018,308,12,1
776,2018,308,26,2
777,2018,308,41,2
778,2018,308,54,3
779,2018,308,72,3
780,2018,308,100,3
781,2018,308,133,5
782,2018,308,151,5
783,2018,466,1,0
784,2018:11,806,3,0
785,2018:11,813,3,0
786,2018;10(1),1267,7,1
787,2018;10:66,1276,2,0
788,2018;11,847,3,0
789,2018;125:1421–30,1037,1,0
790,2018;172:1239–59,521,1,0
791,2018;173(989–1002):e13,841,1,0
792,2018;2018:4372913,754,2,0
793,2018;234:298–319,1250,3,0
794,2018;23:374–8,653,3,0
795,2018;24:927–30,1270,2,0
796,2018;24:939–46,1273,2,0
797,2018;27:379–92,901,2,0
798,2018;28:383–6,880,2,0
799,2018;293:11654–8,871,3,0
800,2018;2:111–31,581,4,0
801,2018;359,970,1,0
802,2018;36,1161,3,0
803,2018;360:381–2,925,1,0
804,2018;360:436–9,916,1,0
805,2018;360:439–44,910,1,0
806,2018;361:1259–62,638,1,0
807,2018;361:866–9,494,1,0
808,2018;362:839–42,919,1,0
809,2018;362:86–91,1022,1,0
810,2018;36:295–310,599,2,0
811,2018;36:536–9,1031,2,0
812,2018;378:1479–93,977,4,0
813,2018;41:875–84,931,3,0
814,2018;46:792–803,1183,3,0
815,2018;475:1955–64,623,2,0
816,2018;556:57–63,635,1,0
817,2018;55:4417–27,1057,2,0
818,2018;560:661–5,874,1,0
819,2018;56:479–512,506,3,0
820,2018;6,1124,1,0
821,2018;63:179–86,943,3,0
822,2018;647:261–7,832,1,0
823,2018;78:4107–13,659,2,0
824,2018;8:2833–40,803,2,0
825,2018;8:591–7,1094,3,0
826,2018;9:134,673,2,0
827,2018;9:2717,829,2,0
828,2018;9:360,835,2,0
829,2018;9:609,817,3,0
830,2019,301,1,0
831,2019,303,1,0
832,2019,304,2,1
833,2019,309,1,0
834,2019,309,16,1
835,2019,310,1,0
836,2019,311,1,0
837,2019,312,2,0
838,2019:71240–61,1220,2,0
839,2019;10:102–15,820,2,0
840,2019;10:4681,937,2,0
841,2019;116:20969–76,1195,7,1
842,2019;133:2745–52,757,1,0
843,2019;138:563–90,590,2,0
844,2019;16:195–214,1247,3,0
845,2019;16:281–95,1137,4,0
846,2019;16:337–50,1288,2,0
847,2019;17:2197–206,1118,2,0
848,2019;1865:2356–67,826,6,0
849,2019;1940:3–22,736,3,0
850,2019;20,1216,5,1
851,2019;20:pii:e2542,1040,5,1
852,2019;21:,727,3,0
853,2019;21:,1282,3,0
854,2019;21:e3107,1229,3,0
855,2019;23:187–200,560,4,1
856,2019;24,1087,1,0
857,2019;25:229–33,1049,2,0
858,2019;25:242–8,1264,2,0
859,2019;25:249–54,1261,2,0
860,2019;25:419–22,1066,2,0
861,2019;25:423–6,1063,2,0
862,2019;25:427–32,1025,2,0
863,2019;25:776–83,989,2,0
864,2019;29:167–74,1189,4,1
865,2019;29:804–19,1069,2,0
866,2019;33:1226–34,810,2,0
867,2019;33:9210–9,617,2,0
868,2019;34:1115–28,823,4,0
869,2019;35:399–401,1186,3,0
870,2019;363,760,1,0
871,2019;365:382–6,667,1,0
872,2019;370:725–35,961,5,1
873,2019;37:1121–42,626,2,0
874,2019;37:657–66,1180,2,0
875,2019;37:730–43,904,2,0
876,2019;431:48–65,934,3,0
877,2019;431:66–87,650,3,0
878,2019;43:1559–74,730,5,1
879,2019;447:48–55,1128,2,0
880,2019;46:513–21,1174,3,0
881,2019;46:523–9,1177,3,0
882,2019;566:218–23,922,1,0
883,2019;576:149–57,676,1,0
884,2019;66:37–54,958,2,0
885,2019;70:197–210,1078,3,0
886,2019;70:289–305,1279,3,0
887,2019;76:981–97,656,2,0
888,2019;854:398–405,992,3,0
889,2019;8:4254–64,1165,2,0
890,2019;8:49,1253,3,0
891,2019;9:69,1091,4,0
892,202,377,23,6
893,202,1101,0,0
894,2020,0,54,7
895,2020,0,61,8
896,2020,0,65,8
897,2020,0,70,8
898,2020,3,1,0
899,2020,69,0,0
900,2020,71,4,0
901,2020,158,1,1
902,2020,313,1,0
903,2020,313,15,1
904,2020,313,30,2
905,2020,313,49,2
906,2020:1–11,974,3,1
907,2020;26:207–14,1028,2,0
908,2020;368:290–6,644,1,0
909,2020;38:471–81,641,2,0
910,2020;579:185,1052,1,0
911,2020;63:44–53,1291,3,0
912,2020;77:3265–77,709,4,0
913,203,377,24,6
914,203,1104,0,0
915,204,380,17,3
916,204,1107,0,0
917,205,381,21,2
918,205,1110,0,0
919,206,1113,0,0
920,206–208,382,44,8
921,206–208,383,21,3
922,207,1116,0,0
923,208,1119,0,0
924,209,385,28,5
925,209,1122,0,0
926,21,104,23,3
927,21,308,14,1
928,21,546,0,0
929,210,232,17,0
930,210,385,29,5
931,210,1126,0,0
932,211,1129,0,0
933,211–213,386,39,7
934,212,1132,0,0
935,213,1135,0,0
936,214,1138,0,0
937,214–,387,38,8
938,215,1141,0,0
939,216,387,39,8
940,216,1144,0,0
941,217,389,14,3
942,217,1147,0,0
943,218,1150,0,0
944,218–220,391,40,4
945,219,1153,0,0
946,21st,474,34,7
947,22,105,13,3
948,22,232,19,0
949,22,308,28,2
950,22,549,0,0
951,220,1156,0,0
952,221,393,49,6
953,221,1159,0,0
954,222,393,50,6
955,222,1163,0,0
956,223,398,25,1
957,223,1166,0,0
958,224,399,42,11
959,224,403,11,1
960,224,1169,0,0
961,225,400,47,7
962,225,1172,0,0
963,226,404,26,4
964,226,1175,0,0
965,227,405,33,9
966,227,1178,0,0
967,228,405,34,9
968,228,1181,0,0
969,229,406,29,5
970,229,1184,0,0
971,23,106,18,3
972,23,118,33,7
973,23,308,43,2
974,23,552,0,0
975,230,407,29,8
976,230,1187,0,0
977,231,1190,0,0
978,231–233,408,23,0
979,232,1193,0,0
980,233,1196,0,0
981,234,410,49,11
982,234,1199,0,0
983,235,411,20,3
984,235,412,21,4
985,235,1202,0,0
986,236,416,21,2
987,236,1205,0,0
988,237,418,32,3
989,237,1208,0,0
990,238,420,14,2
991,238,1211,0,0
992,239,422,17,4
993,239,1214,0,0
994,24,108,48,9
995,24,308,56,3
996,24,555,0,0
997,240,427,20,2
998,240,1218,0,0
999,2401–2415,83,7,0
1000,2401–2415,117,8,0
1001,2401–2415,157,8,0
1002,2401–2415,214,8,0
1003,2401–2415,238,8,0
1004,2401–2415,294,8,0
1005,2401–2415,315,8,0
1006,2401–2415,376,8,0
1007,2401–2415,425,8,0
1008,2401–2415,479,8,0
1009,2401–2415,665,8,0
1010,2401–2415,863,8,0
1011,2401–2415,1055,8,0
1012,2401–2415,1256,8,0
1013,2401–2415,1294,8,0
1014,2402,12,0,0
1015,2402,14,0,0
1016,2402,117,9,0
1017,2403,16,0,0
1018,2403,19,0,0
1019,2403,22,0,0
1020,2403,25,0,0
1021,2403,157,9,0
1022,2404,28,0,0
1023,2404,31,0,0
1024,2404,33,0,0
1025,2404,36,0,0
1026,2404,214,9,0
1027,2405,238,9,0
1028,2406,39,0,0
1029,2406,42,0,0
1030,2406,45,0,0
1031,2406,294,9,0
1032,2407,315,9,0
1033,2408,376,9,0
1034,2409,47,0,0
1035,2409,50,0,0
1036,2409,425,9,0
1037,241,429,33,3
1038,241,1221,0,0
1039,2410,53,0,0
1040,2410,56,0,0
1041,2410,59,0,0
1042,2410,62,0,0
1043,2410,65,0,0
1044,2410,479,9,0
1045,2411,86,0,0
1046,2411,87,0,0
1047,2411,88,0,0
1048,2411,89,0,0
1049,2411,665,9,0
1050,2412,863,9,0
1051,2413,1055,9,0
1052,2414,1256,9,0
1053,2415,1294,9,0
1054,242,429,34,3
1055,242,1224,0,0
1056,243,434,21,2
1057,243,436,20,4
1058,243,1227,0,0
1059,244,436,21,4
1060,244,1230,0,0
1061,245,438,20,4
1062,245,1233,0,0
1063,246,438,21,4
1064,246,1236,0,0
1065,247,440,17,2
1066,247,1239,0,0
1067,248,441,22,7
1068,248,1242,0,0
1069,249,443,23,7
1070,249,1245,0,0
1071,25,109,27,6
1072,25,308,74,3
1073,25,558,0,0
1074,250,444,23,4
1075,250,1248,0,0
1076,251,444,24,4
1077,251,1251,0,0
1078,252,447,40,9
1079,252,448,20,3
1080,252,1256,10,0
1081,253,448,21,3
1082,253,1259,0,0
1083,254,449,35,5
1084,254,1262,0,0
1085,255,451,16,3
1086,255,1265,0,0
1087,256,454,24,2
1088,256,1268,0,0
1089,256–258,455,31,7
1090,257,454,25,2
1091,257,1271,0,0
1092,258,1274,0,0
1093,259,461,18,4
1094,259,1277,0,0
1095,26,110,42,11
1096,26,308,102,3
1097,26,561,0,0
1098,260,462,27,4
1099,260,1280,0,0
1100,261,463,38,10
1101,261,1283,0,0
1102,262,467,23,2
1103,262,1286,0,0
1104,263,471,18,2
1105,263,1289,0,0
1106,27,110,43,11
1107,27,308,135,5
1108,27,564,0,0
1109,28,111,19,4
1110,28,308,153,5
1111,28,466,0,0
1112,28,567,0,0
1113,28zeta,308,1,0
1114,29,111,20,4
1115,29,309,3,0
1116,29,570,0,0
