mapped_id,word,sentence_id,location_in_sentence,bundle_id
932,this,20,1,2
933,this,53,31,4
934,three,7,1,1
935,three,52,12,4
936,three,63,5,0
937,time,59,12,0
938,to,6,7,3
939,to,44,4,1
940,to,52,100,15
941,to,53,4,2
942,to,109,7,4
943,to,112,1,1
944,to,123,6,1
945,together,51,11,2
946,traveled,59,20,1
947,true,44,23,7
948,underestimate,44,20,5
949,underestimate,45,14,3
950,underestimate,46,20,4
951,underestimate,60,8,2
952,underestimate,123,2,0
953,underestimate?,65,27,9
954,underestimate?,82,15,3
955,us,48,4,0
956,use,8,0,0
957,use,10,0,0
958,use,12,0,0
959,use,53,5,2
960,use,109,0,0
961,using,52,8,2
962,using,56,23,2
963,using,59,24,3
964,using,60,16,3
965,using,64,10,1
966,using,81,4,0
967,using,83,8,1
968,using,103,13,2
969,usually,44,2,0
970,value,52,105,16
971,value,56,16,1
972,values,5,2,1
973,values,13,5,1
974,values,13,28,9
975,values,50,11,4
976,values,51,10,2
977,variable,50,5,2
978,vertical,2,17,7
979,way,2,7,2
980,we,51,3,1
981,we,52,0,0
982,we,64,1,0
983,what,65,1,0
984,what,65,10,3
985,where,4,11,3
986,whether,44,9,3
987,width,3,28,4
988,width,13,21,8
989,will,65,19,6
990,would,15,4,1
991,would,21,4,1
992,would,28,4,1
993,would,35,3,1
994,would,82,1,0
995,write,52,2,0
996,write,83,1,0
997,write,101,0,0
998,write,103,0,0
999,write,105,0,0
1000,write,109,8,4
1001,write,111,0,0
1002,x,5,1,1
1003,x,13,4,1
1004,x,13,27,9
1005,x,49,3,1
1006,x,52,24,5
1007,x,52,48,7
1008,x,52,72,9
1009,x,53,17,3
1010,x,53,21,3
1011,x,56,12,0
1012,x,68,0,0
1013,x,103,11,2
1014,x,128,1,0
1015,x,129,1,0
1016,x,131,3,0
1017,x,132,4,0
1018,x1,5,3,1
1019,x2,5,4,1
1020,x2,62,3,0
1021,x3,125,3,0
1022,x3,130,3,0
1023,x5,109,14,5
1024,xn,6,0,0
1025,y,56,13,0
1026,yields,52,102,15
1027,you,13,0,0
1028,you,82,2,0
1029,your,60,2,0
1030,your,82,5,0
1031,z,3,7,2
1032,z,52,17,4
1033,z,52,41,6
1034,z,52,65,8
1035,z,53,8,2
1036,z,56,18,2
1037,z,62,0,0
1038,z,63,0,0
1039,z,64,5,1
1040,z,80,3,0
1041,z,103,7,2
1042,z,109,11,5
1043,z,125,0,0
1044,z,126,0,0
1045,z,130,0,0
1046,z,132,0,0
1047,·,3,18,3
1048,·,3,19,3
1049,·,3,20,3
1050,·,22,1,0
1051,·,23,3,0
1052,·,25,1,0
1053,·,26,3,0
1054,·,28,7,1
1055,·,30,1,0
1056,·,31,3,0
1057,·,33,1,0
1058,·,36,1,0
1059,·,38,1,0
1060,·,40,1,0
1061,·,42,1,0
1062,···,89,2,0
1063,···,96,2,0
1064,π,63,1,0
1065,π,117,0,0
1066,∆x,3,13,3
1067,∆x,3,16,3
1068,∆x,3,23,3
1069,∆x,3,25,3
1070,∆x,4,6,3
1071,∆x,13,22,8
1072,∆x,14,13,1
1073,∑,99,2,0
1074,∑,105,12,3
1075,∑,111,6,1
1076,−1,52,82,10
1077,−1),14,16,1
1078,−1),52,58,8
1079,−a,4,9,3
1080,−a,52,31,6
1081,−a,52,36,6
1082,−a,52,55,8
1083,−a,52,61,8
1084,−a,52,79,10
1085,−a,52,86,10
1086,−a,53,24,3
1087,−a,53,29,3
1088,√,92,0,0
1089,√,94,2,0
1090,√,96,4,0
1091,√,118,1,0
1092,√,120,2,0
1093,√x,64,8,1
1094,√x,121,4,0
1095,√x,126,3,0
1096,≈,52,22,5
1097,≈,52,46,7
1098,≈,52,70,9
1099,≈f(x1),3,12,3
