word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word
included,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.049783333333333325,8,1,included
funeral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.22671666666666665,7,1,funeral
dawn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.021333333333333333,4,1,dawn
dream,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.038049999999999994,5,1,dream
step,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.07298333333333333,4,1,step
believed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.09765,8,1,believed
apparently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.04933333333333333,10,1,apparently
newspaper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05666666666666667,9,1,newspaper
finding,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.10206666666666668,7,1,finding
affair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,6,1,affair
dressed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.24506666666666665,7,1,dressed
early,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.04933333333333333,5,1,early
assured,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.37918333333333337,7,1,assured
floated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.03811666666666666,7,1,floated
eyed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.07189999999999999,4,1,eyed
truth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.17018333333333335,5,1,truth
whiskey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,7,1,whiskey
distance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.21611666666666665,8,1,distance
helped,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.01898333333333334,6,1,helped
shining,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.11626666666666664,7,1,shining
ice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,3,1,ice
kissed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6282333333333333,6,1,kissed
movement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05019999999999999,8,1,movement
mint,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.010049999999999995,4,1,mint
returned,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.08510000000000001,8,1,returned
shaking,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.24176666666666666,7,1,shaking
obviously,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.22345,9,1,obviously
rosy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.07583333333333334,4,1,rosy
dresses,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.037483333333333334,7,1,dresses
boat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.03438333333333333,4,1,boat
beautiful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5766333333333334,9,1,beautiful
spring,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,6,1,spring
beginning,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.09531666666666666,9,1,beginning
nine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.13133333333333333,4,1,nine
park,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.08831666666666667,4,1,park
h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0,1,1,h
wondered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.01783333333333335,8,1,wondered
grew,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05303333333333333,4,1,grew
pink,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.20414999999999997,4,1,pink
figure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05148333333333333,6,1,figure
afterward,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2965666666666667,9,1,afterward
news,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.044533333333333334,4,1,news
strange,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.17055,7,1,strange
tree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.057333333333333326,4,1,tree
orchestra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0166,9,1,orchestra
within,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.16984999999999997,6,1,within
children,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.17636666666666667,8,1,children
particular,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.03298333333333334,10,1,particular
drawn,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2263833333333333,5,1,drawn
muttered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.08778333333333332,8,1,muttered
pardon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.06815,6,1,pardon
mistake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.2533,7,1,mistake
herself,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0.15571666666666664,7,1,herself
present,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.23473333333333335,7,1,present
curtains,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.12040000000000001,8,1,curtains
walk,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0406,4,1,walk
bridge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.22416666666666665,6,1,bridge
sounded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.29005,7,1,sounded
case,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.16085,4,1,case
staring,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.08246666666666667,7,1,staring
casually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.26696666666666663,8,1,casually
soon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.04001666666666667,4,1,soon
casual,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3388333333333333,6,1,casual
promise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4629833333333333,7,1,promise
attention,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.01228333333333334,9,1,attention
stretched,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.13535,9,1,stretched
james,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.26133333333333336,5,1,james
ashes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.2423,5,1,ashes
vanished,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.13048333333333334,8,1,vanished
six,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.02258333333333333,3,1,six
reason,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.00733333333333334,6,1,reason
trust,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2759833333333334,5,1,trust
thousand,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05303333333333333,8,1,thousand
rested,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.044616666666666666,6,1,rested
stay,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.03771666666666667,4,1,stay
whatever,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,-0.15755,8,1,whatever
ghostly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.18846666666666667,7,1,ghostly
movements,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,9,1,movements
stiff,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.18135,5,1,stiff
incredulously,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.16414,13,1,incredulously
lying,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.51592,5,1,lying
square,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.19654,6,1,square
incessantly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.02218,11,1,incessantly
mile,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,4,1,mile
stepped,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.010699999999999998,7,1,stepped
shock,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.25889999999999996,5,1,shock
intensity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.03506,9,1,intensity
continually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.028080000000000004,11,1,continually
gorgeous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.7040200000000001,8,1,gorgeous
personal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.055819999999999995,8,1,personal
pieces,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.1679,6,1,pieces
violently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.65532,9,1,violently
pick,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.04731999999999999,4,1,pick
ride,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.014400000000000001,4,1,ride
baedeker,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.2977,8,1,baedeker
shot,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.17936000000000002,4,1,shot
upper,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.07121999999999999,5,1,upper
vague,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.005800000000000005,5,1,vague
hold,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.15672,4,1,hold
cause,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.018379999999999997,5,1,cause
waiting,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.31142,7,1,waiting
gardens,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.20634000000000002,7,1,gardens
glowing,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1969,7,1,glowing
sudden,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.03929999999999999,6,1,sudden
pockets,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1486,7,1,pockets
b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.15342,1,1,b
drifted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.010040000000000004,7,1,drifted
polo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23902,4,1,polo
france,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.059199999999999996,6,1,france
ashheaps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.08958,8,1,ashheaps
leaning,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.16242,7,1,leaning
straw,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.07054,5,1,straw
cocktails,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.16472,9,1,cocktails
yacht,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0726,5,1,yacht
receiver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.06364,8,1,receiver
intimate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.27906,8,1,intimate
beg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.01814,3,1,beg
ar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.01903999999999999,2,1,ar
spread,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06768000000000002,6,1,spread
dai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.10657999999999998,3,1,dai
worried,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.34214,7,1,worried
groaning,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,8,1,groaning
midnight,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2354,8,1,midnight
gradually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,9,1,gradually
doubt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.22032,5,1,doubt
lucille,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0066,7,1,lucille
difference,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.16468,10,1,difference
lie,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.24525999999999998,3,1,lie
chance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.26606,6,1,chance
slender,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.11988000000000001,7,1,slender
shoes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.017599999999999994,5,1,shoes
memory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.13718,6,1,memory
weather,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.12435999999999998,7,1,weather
country,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.00832,7,1,country
watched,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.27371999999999996,7,1,watched
leather,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,7,1,leather
mounted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.33940000000000003,7,1,mounted
excitedly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.29958,9,1,excitedly
reluctant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.25,9,1,reluctant
photograph,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.06584,10,1,photograph
bedroom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.07832,7,1,bedroom
gathered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1486,8,1,gathered
elevator,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.05,8,1,elevator
startled,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.23586000000000001,8,1,startled
information,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.004559999999999997,11,1,information
interrupted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.36916000000000004,11,1,interrupted
downstairs,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.039200000000000006,10,1,downstairs
changing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.07636,8,1,changing
knows,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0639,5,1,knows
nurse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.025939999999999998,5,1,nurse
become,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.12658,6,1,become
convinced,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.45397999999999994,9,1,convinced
list,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.20048,4,1,list
movies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,6,1,movies
star,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.05,4,1,star
subject,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.10212000000000002,7,1,subject
listening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23886000000000002,9,1,listening
picked,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.05464,6,1,picked
sunlight,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.10444,8,1,sunlight
dis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.2658,3,1,dis
pocket,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.09542000000000002,6,1,pocket
com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.02205999999999999,3,1,com
position,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23084,8,1,position
address,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.16109999999999997,7,1,address
waiter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0037800000000000056,6,1,waiter
discovered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.017999999999999995,10,1,discovered
canvas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0756,6,1,canvas
murmured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.12738,8,1,murmured
basket,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.05,6,1,basket
cousin,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,6,1,cousin
vitality,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.39676,8,1,vitality
future,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23584,6,1,future
seven,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,5,1,seven
spot,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.28853999999999996,4,1,spot
lifted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.068,6,1,lifted
aloud,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.04176,5,1,aloud
saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.03745999999999998,8,1,saturday
emotion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.08706,7,1,emotion
also,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06364,4,1,also
common,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.18308,6,1,common
marble,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.23686,6,1,marble
twelve,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06364,6,1,twelve
hundreds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.024820000000000002,8,1,hundreds
various,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,7,1,various
grave,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.42686,5,1,grave
automobiles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.15212,11,1,automobiles
probably,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.013879999999999995,8,1,probably
american,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.015080000000000005,8,1,american
army,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.02054,4,1,army
interest,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.48980000000000007,8,1,interest
rushed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.12738,6,1,rushed
waved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3295,5,1,waved
bond,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.10212000000000002,4,1,bond
age,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.007759999999999989,3,1,age
glasses,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.013040000000000006,7,1,glasses
act,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.11274000000000002,3,1,act
covered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.052500000000000005,7,1,covered
stars,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.08556,5,1,stars
moonlight,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.004420000000000002,9,1,moonlight
emerged,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,7,1,emerged
yard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.12238,4,1,yard
beating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.3484,7,1,beating
touched,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.33046,7,1,touched
history,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.05464,7,1,history
eye,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.05494,3,1,eye
cigarettes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06578,10,1,cigarettes
tight,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.05832,5,1,tight
alive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3377,5,1,alive
husky,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.007079999999999975,5,1,husky
top,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.17970000000000003,3,1,top
lap,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.00411999999999999,3,1,lap
suggestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0969,10,1,suggestion
excuse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.06747999999999998,6,1,excuse
surprise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.4021,8,1,surprise
supposed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.13108,8,1,supposed
chi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,3,1,chi
drank,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.18628,5,1,drank
following,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.15400000000000005,9,1,following
forty,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,5,1,forty
gats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.05514,4,1,gats
mansion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.04046,7,1,mansion
death,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.58606,5,1,death
maybe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.18686,5,1,maybe
ga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-0.08038,2,0,ga
blind,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.29901999999999995,5,1,blind
superior,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.47596,8,1,superior
profound,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.17264,8,1,profound
tone,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.05731999999999998,4,1,tone
ale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.13216,3,1,ale
mixed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.08514000000000001,5,1,mixed
jimmy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.3452,5,1,jimmy
brick,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.09170000000000002,5,1,brick
persistent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.17616,10,1,persistent
objected,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.09894,8,1,objected
thanks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23878,6,1,thanks
understood,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.15572,10,1,understood
meant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.07972,5,1,meant
definitely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.08107999999999997,10,1,definitely
careless,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.44182000000000005,8,1,careless
ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2366,5,1,ahead
remained,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.038639999999999994,8,1,remained
excitement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.47132000000000007,10,1,excitement
sidewalk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.10446,8,1,sidewalk
per,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.27115999999999996,3,1,per
force,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0319,5,1,force
quiet,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.014639999999999997,5,1,quiet
nervous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.24672,7,1,nervous
hat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.25178,3,1,hat
comes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0376,5,1,comes
throwing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,8,1,throwing
throw,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0009999999999999953,5,1,throw
im,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.004299999999999998,2,1,im
restaurant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.105375,10,1,restaurant
golden,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,6,1,golden
necessary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.014225000000000002,9,1,necessary
direction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,9,1,direction
hydroplane,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.043899999999999995,10,1,hydroplane
quarter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,7,1,quarter
enjoyed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5185250000000001,7,1,enjoyed
ter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.032,3,1,ter
decided,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.03572499999999999,7,1,decided
roosevelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,9,1,roosevelt
panic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.488325,5,1,panic
happy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6349499999999999,5,1,happy
sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.028725,6,1,sunday
frightened,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.249725,10,1,frightened
