mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
552,church,263,0,0,85.19999694824219,415.740966796875,452.9247741699219,426.8866882324219,1
553,church,411,0,0,96.95999908447266,203.19680786132807,486.8984375,213.5944061279297,2
554,church,703,0,0,86.16000366210938,349.2281494140625,453.3382263183594,359.1692810058594,3
555,church,733,0,0,85.91999816894531,409.1167907714844,448.6585693359375,419.514404296875,3
556,church,743,1,0,85.91999816894531,434.0222473144531,406.4374694824219,444.1789245605469,3
557,church,749,0,0,96.0,446.2622375488281,450.8186950683594,456.4189147949219,3
558,church,821,1,0,85.44000244140625,568.9568481445312,435.9019470214844,579.3544311523438,3
559,church-state,738,0,0,86.16000366210938,421.3567810058594,444.3731689453125,431.75439453125,3
560,cities,399,1,0,86.87999725341797,178.71676635742188,488.2984619140625,189.11436462402344,2
561,citizens.,333,1,0,85.19999694824219,563.3409423828125,449.291748046875,574.4866333007812,1
562,city,115,0,0,85.91999816894531,136.66221618652344,445.2618408203125,146.8188934326172,1
563,city,310,1,0,84.95999908447266,514.435546875,440.4231567382813,525.8221435546875,1
564,city,562,0,0,86.16000366210938,495.79986572265625,274.837158203125,505.8297424316406,2
565,closely,195,1,0,85.68000030517578,295.0209655761719,449.7000427246094,306.16668701171875,1
566,cloth.,102,1,0,85.91999816894531,111.18096923828124,449.0496520996094,122.32669067382812,1
567,cloth.,697,0,0,86.16000366210938,349.2281494140625,453.3382263183594,359.1692810058594,3
568,collaborating,74,0,0,93.16999816894533,736.656005859375,518.84423828125,748.0679931640625,0
569,collection,809,0,0,85.91999816894531,544.476806640625,432.4217529296875,554.8743896484375,3
570,colonial,793,0,0,85.68000030517578,531.7568359375,434.3191528320313,542.1544189453125,3
571,come,708,0,0,86.16000366210938,361.062255859375,445.07275390625,371.2189331054688,3
572,compelling,151,0,0,85.68000030517578,209.74688720703125,452.7663879394531,220.6770477294922,1
573,compelling.,624,0,0,96.72000122070312,92.31681060791016,486.0960693359375,102.71440887451172,3
574,compromised,461,0,0,86.63999938964844,301.3567810058594,411.51361083984375,311.75439453125,2
575,concise,723,0,0,86.16000366210938,385.062255859375,450.3326721191406,395.2189331054688,3
576,condition,267,0,0,85.44000244140625,428.5567932128906,449.6488342285156,438.9544067382813,1
577,conque,392,0,0,86.87999725341797,166.75982666015625,488.6076965332031,176.78970336914062,2
578,conquest,539,0,0,86.4000015258789,445.21966552734375,419.4800720214844,457.35443115234375,2
579,conquest,745,0,0,85.91999816894531,434.0222473144531,406.4374694824219,444.1789245605469,3
580,consequences,371,1,0,87.12000274658203,117.2768325805664,486.3996887207031,127.67443084716795,2
581,consequences,542,1,0,86.4000015258789,445.21966552734375,419.4800720214844,457.35443115234375,2
582,conserve,279,0,0,85.44000244140625,453.27679443359375,452.0451965332031,463.6744079589844,1
583,considered,109,0,0,85.91999816894531,123.47550964355467,448.9319458007813,134.86215209960938,1
584,contact,56,1,0,36.0,316.416015625,512.190185546875,327.8280029296875,0
585,contained,335,1,0,85.19999694824219,563.3409423828125,449.291748046875,574.4866333007812,1
586,contemporary,182,0,0,85.68000030517578,259.1167907714844,436.7135925292969,269.514404296875,1
587,content,39,0,0,36.0,307.416015625,555.1561889648438,318.8280029296875,0
588,content,82,0,0,248.27999877929688,823.8159790039062,348.7120056152344,834.4879760742188,0
589,content,338,0,0,193.66000366210935,701.8159790039062,294.0920104980469,712.4879760742188,1
590,content,606,0,0,193.66000366210935,701.8159790039062,294.0920104980469,712.4879760742188,2
591,content,831,0,0,193.66000366210935,701.8159790039062,294.0920104980469,712.4879760742188,3
592,continents,761,0,0,85.91999816894531,469.202880859375,398.76458740234375,478.8650512695313,3
593,continue,120,1,0,85.91999816894531,147.9554901123047,453.3544006347656,159.34213256835938,1
594,continued,354,0,0,87.36000061035156,81.03678131103516,490.5900268554688,91.43437957763672,2
595,control,294,0,0,84.95999908447266,490.6622314453125,450.0559997558594,500.8189086914063,1
596,"controlled,",326,0,0,85.19999694824219,550.9585571289062,452.1310424804688,561.9774780273438,1
