mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
21861,kind,20048,1,0,97.51097106933594,95.18732452392578,108.08849334716795,381.08990478515625,46
21862,kind,21747,1,0,262.15093994140625,93.62720489501952,272.7284545898437,381.08935546875,50
21863,kind,21751,0,0,274.7509460449219,314.4166259765625,285.3284606933594,396.08990478515625,50
21864,kind,23553,1,0,433.5113830566406,93.62439727783205,444.0888977050781,396.085693359375,54
21865,kind,24250,1,0,97.51097106933594,93.61945343017578,108.08849334716795,396.0910034179688,56
21866,kind?”,4295,0,0,37.39109802246094,393.5073852539063,47.96861267089844,396.0885009765625,9
21867,kindly,10616,0,0,363.4309387207031,93.63318634033205,374.0084533691406,381.0930786132813,23
21868,kindly.,3248,0,0,287.470947265625,443.42974853515625,298.0484619140625,730.8919677734375,7
21869,kinds,16259,1,0,135.55096435546875,551.6368408203125,146.12847900390625,745.8914184570312,37
21870,kinds.,4285,1,0,477.6708984375,550.0841064453125,488.2484130859375,730.89013671875,9
21871,king’s,18652,0,0,515.3508911132812,318.62127685546875,525.9284057617188,396.08837890625,42
21872,kiss,16809,0,0,439.3909301757813,622.8175659179688,449.9684448242188,745.8917236328125,38
21873,kiss,18061,1,0,451.9909362792969,641.5410766601562,462.5684509277344,730.890869140625,41
21874,kiss-,14285,0,0,452.2309265136719,443.4256286621094,462.8084411621094,745.8876342773438,32
21875,kissed,5067,1,0,224.3509521484375,443.4186401367188,234.928466796875,745.8902587890625,11
21876,kissed,17431,0,0,401.3509216308594,96.29327392578124,411.9284362792969,396.0927734375,39
21877,kissed,17455,0,0,451.9909362792969,93.61792755126952,462.5684509277344,396.0927734375,39
21878,kissed,23113,1,0,464.7109375,93.62329864501952,475.2884521484375,396.092041015625,53
21879,kissed,23249,0,0,243.4314422607422,443.4203796386719,254.0089569091797,745.8895263671875,54
21880,"kissed,",17826,0,0,350.7109375,120.62470245361328,361.2884521484375,396.0896911621094,40
21881,kissing,18046,1,0,401.3509216308594,543.8578491210938,411.9284362792969,745.8909301757812,41
21882,kitchen,6158,0,0,336.430908203125,93.63178253173828,347.0084228515625,396.0904541015625,13
21883,kitchen,13267,0,0,173.71095275878906,443.4285278320313,184.28846740722656,745.8915405273438,30
21884,kitchen,13696,0,0,122.83096313476562,443.4230651855469,133.40847778320312,745.8895263671875,31
21885,kitchen,13995,0,0,274.7509460449219,93.62903594970705,285.3284606933594,381.0903930664063,31
21886,kitchen,17627,0,0,374.2309265136719,443.4255981445313,384.8084411621094,745.8930053710938,40
21887,kitchen,22069,0,0,72.19098663330078,93.62281036376952,82.76850891113281,396.0899963378906,51
21888,kitchen,22512,0,0,173.47096252441406,93.62494659423828,184.0484771728516,396.0910034179688,52
21889,"kitchen,",5072,0,0,236.9509429931641,559.6957397460938,247.5284576416016,745.8902587890625,11
21890,"kitchen,",13761,0,0,249.43093872070312,446.0960693359375,260.0084533691406,730.8895874023438,31
21891,kled,9457,1,0,386.8309326171875,625.5786743164062,397.408447265625,745.8916625976562,21
21892,knee,10145,0,0,262.15093994140625,96.2796630859375,272.7284545898437,396.08837890625,22
21893,"knee,",2994,1,0,186.3109588623047,93.62030792236328,196.8884735107422,381.0885620117188,6
21894,knee.,27650,1,0,477.3109130859375,443.4281005859375,487.888427734375,745.8890991210938,64
21895,knees,21787,1,0,363.4309387207031,116.42810821533205,374.0084533691406,396.0856323242188,50
21896,knelt,21313,0,0,198.79095458984372,93.62207794189452,209.36846923828125,396.0863037109375,49
21897,knew,391,0,0,59.59099197387695,443.4251098632813,70.16851043701172,745.890869140625,1
21898,knew,1021,0,0,236.83094787597656,443.4124450683594,247.4084625244141,745.8899536132812,2
21899,knew,2039,0,0,59.59099197387695,93.61597442626952,70.16851043701172,396.0909729003906,4
21900,knew,3017,1,0,275.1109313964844,93.63593292236328,285.6884460449219,381.0902099609375,6
21901,knew,3271,1,0,363.4309387207031,446.0833740234375,374.0084533691406,730.8917846679688,7
21902,knew,5413,1,0,148.15097045898438,443.4205322265625,158.72848510742188,745.8898315429688,12
21903,knew,5468,0,0,300.0709533691406,443.419677734375,310.6484680175781,745.88916015625,12
21904,knew,5718,1,0,325.39093017578125,93.61627960205078,335.96844482421875,396.0905456542969,12
21905,knew,6336,1,0,122.83096313476562,498.1479187011719,133.40847778320312,745.890869140625,14
21906,knew,6476,0,0,388.8709411621094,443.4288940429688,399.4484558105469,745.8924560546875,14
21907,knew,6952,0,0,490.3908996582031,443.4285888671875,500.9684143066406,730.8914794921875,15
21908,knew,7490,0,0,249.43093872070312,93.62372589111328,260.0084533691406,381.0910034179688,16
21909,knew,8876,1,0,148.15097045898438,445.9787292480469,158.72848510742188,745.8865356445312,20
21910,knew,9135,0,0,135.55096435546875,93.61988067626952,146.12847900390625,396.0904541015625,20
21911,knew,9387,1,0,198.79095458984372,443.4182434082031,209.36846923828125,745.8916625976562,21
21912,knew,9557,1,0,97.51097106933594,93.62940216064452,108.08849334716795,396.0914306640625,21
21913,knew,9938,0,0,287.470947265625,573.2448120117188,298.0484619140625,745.890380859375,22
21914,knew,10218,1,0,464.7109375,96.2919921875,475.2884521484375,381.0908508300781,22
21915,knew,11318,1,0,148.15097045898438,93.62543487548828,158.72848510742188,396.0904846191406,25
21916,knew,11936,0,0,135.55096435546875,443.4243469238281,146.12847900390625,745.8921508789062,27
21917,knew,12323,0,0,325.39093017578125,93.61719512939452,335.96844482421875,396.0902099609375,27
21918,knew,12528,0,0,401.3509216308594,443.4233093261719,411.9284362792969,745.8892211914062,28
21919,knew,14182,0,0,211.51095581054688,443.42193603515625,222.0884704589844,730.88916015625,32
21920,knew,15482,0,0,160.87095642089844,443.4227600097656,171.44847106933594,745.8929443359375,35
21921,knew,15755,0,0,249.67092895507807,93.62989044189452,260.2484436035156,396.0862121582031,35
21922,knew,16639,0,0,490.0309143066406,93.62610626220705,500.6084289550781,396.0911560058594,37
21923,knew,17428,1,0,401.3509216308594,96.29327392578124,411.9284362792969,396.0927734375,39
21924,knew,18458,0,0,477.3109130859375,650.656982421875,487.888427734375,745.8901977539062,42
21925,knew,18927,1,0,236.83094787597656,93.62866973876952,247.4084625244141,381.08892822265625,43
21926,knew,19787,1,0,363.4309387207031,93.62824249267578,374.0084533691406,381.091552734375,45
21927,knew,19858,0,0,59.59099197387695,443.4208984375,70.16851043701172,730.890380859375,46
21928,knew,22195,1,0,363.4309387207031,93.62128448486328,374.0084533691406,381.0895385742188,51
21929,knew,22792,0,0,325.63092041015625,443.4245300292969,336.2084350585937,745.8890991210938,53
21930,knew,22953,0,0,148.15097045898438,93.61865997314452,158.72848510742188,381.0909423828125,53
21931,knew,23074,1,0,376.0309448242188,93.61811065673828,386.60845947265625,396.0914306640625,53
21932,knew,23182,1,0,142.15145874023438,443.4244995117188,152.72897338867188,745.8900146484375,54
21933,knew,23187,0,0,154.8714599609375,443.4171447753906,165.448974609375,745.8900146484375,54
21934,knew,23558,0,0,446.23138427734375,96.28826904296876,456.8088989257813,396.0906677246094,54
21935,knew,23742,1,0,350.7109375,443.4211120605469,361.2884521484375,745.892333984375,55
21936,knew,24447,0,0,502.63092041015625,93.62421417236328,513.2084350585938,396.09124755859375,56
21937,knew,24573,0,0,325.39093017578125,613.4617919921875,335.96844482421875,745.888671875,57
21938,knew,25003,1,0,357.4314270019531,443.4203186035156,368.0089416503906,745.8895874023438,58
21939,knew,25194,0,0,287.470947265625,93.60810089111328,298.0484619140625,396.08990478515625,58
21940,knew,26601,0,0,97.51097106933594,443.42486572265625,108.08849334716795,745.8909301757812,62
21941,knew,26859,0,0,173.47096252441406,93.61786651611328,184.0484771728516,396.0884094238281,62
21942,knew,27165,1,0,471.3113403320313,443.4270629882813,481.8888549804688,730.8900756835938,63
21943,knew,27872,1,0,471.3113708496094,93.63080596923828,481.8888854980469,381.0909118652344,64
21944,"knew,",7587,0,0,490.0309143066406,93.62531280517578,500.6084289550781,381.0910034179688,16
21945,knew.,625,1,0,439.3909301757813,443.4256896972656,449.9684448242188,745.89013671875,1
21946,knew.,3759,0,0,287.470947265625,443.4259948730469,298.0484619140625,745.8894653320312,8
21947,knew.,22333,1,0,249.43093872070312,443.4284057617188,260.0084533691406,745.888427734375,52
21948,knew.”,2470,1,0,84.91098022460938,338.545166015625,95.4885025024414,381.09088134765625,5
21949,"knickerbockers,",9620,1,0,211.51095581054688,93.62116241455078,222.0884704589844,396.0909118652344,21
21950,knock,21689,1,0,84.91098022460938,93.62799835205078,95.4885025024414,396.0910034179688,50
21951,knocked,19933,1,0,287.470947265625,443.43017578125,298.0484619140625,730.8853759765625,46
21952,knocked,25758,1,0,97.51097106933594,532.3379516601562,108.08849334716795,715.8908081054688,60
21953,knocking,13463,0,0,122.83096313476562,93.62342071533205,133.40847778320312,381.0911254882813,30
21954,knotted,13843,1,0,464.7109375,443.4186096191406,475.2884521484375,745.8890991210938,31
21955,know,832,0,0,338.1109313964844,93.61951446533205,348.6884460449219,396.0904541015625,1
21956,know,1867,0,0,59.59099197387695,443.4247131347656,70.16851043701172,730.890380859375,4
21957,know,1870,1,0,84.91098022460938,621.1405639648438,95.4885025024414,730.889892578125,4
21958,know,1874,0,0,97.51097106933594,618.0255737304688,108.08849334716795,730.889892578125,4
21959,know,1984,1,0,388.8709411621094,443.4223937988281,399.4484558105469,730.8903198242188,4
21960,know,2714,0,0,110.23097229003906,443.4284057617188,120.8084945678711,730.890869140625,6
21961,know,4163,1,0,198.79095458984372,599.4148559570312,209.36846923828125,745.8890380859375,9
21962,know,4948,0,0,439.3909301757813,93.63007354736328,449.9684448242188,381.0923461914063,10
21963,know,5136,0,0,388.8709411621094,585.4978637695312,399.4484558105469,745.8897094726562,11
21964,know,5439,0,0,211.51095581054688,653.6619262695312,222.0884704589844,730.8887329101562,12
21965,know,5728,0,0,338.1109313964844,93.61627960205078,348.6884460449219,396.0865478515625,12
21966,know,6002,1,0,414.19091796875,443.42877197265625,424.7684326171875,730.8906860351562,13
21967,know,6236,0,0,463.0309143066406,103.34626007080078,473.6084289550781,396.0900268554688,13
21968,know,6743,1,0,490.0309143066406,93.62079620361328,500.6084289550781,381.0907287597656,14
21969,know,7287,1,0,312.7909545898437,443.4256591796875,323.36846923828125,745.8895263671875,16
21970,know,7868,0,0,186.1909637451172,93.61573028564452,196.7684783935547,396.0884094238281,17
21971,know,8560,0,0,338.1109313964844,460.5794677734375,348.6884460449219,730.8915405273438,19
21972,know,8576,1,0,376.0309448242188,446.0920715332031,386.60845947265625,745.89111328125,19
21973,know,9015,0,0,388.7509460449219,443.4265441894531,399.3284606933594,745.8930053710938,20
21974,know,10574,0,0,262.15093994140625,93.63214874267578,272.7284545898437,396.0926513671875,23
21975,know,11293,0,0,72.19098663330078,93.63343048095705,82.76850891113281,381.0904541015625,25
21976,know,12475,0,0,262.15093994140625,443.4146423339844,272.7284545898437,730.888671875,28
21977,know,12575,1,0,490.0309143066406,443.4256286621094,500.6084289550781,745.8895263671875,28
21978,know,12662,0,0,198.79095458984372,93.62812042236328,209.36846923828125,381.0903930664063,28
21979,know,13060,1,0,186.1909637451172,93.62494659423828,196.7684783935547,396.08544921875,29
21980,know,14894,1,0,262.39093017578125,93.62915802001952,272.96844482421875,381.09173583984375,33
21981,know,15180,1,0,502.63092041015625,443.4186706542969,513.2084350585938,745.888671875,34
21982,know,16074,1,0,84.91098022460938,129.26129150390625,95.4885025024414,381.0904541015625,36
21983,know,16229,0,0,72.19098663330078,619.8251953125,82.76850891113281,745.8909301757812,37
21984,know,16242,0,0,97.51097106933594,443.4207153320313,108.08849334716795,730.890869140625,37
21985,know,16414,1,0,464.8309326171875,443.4148559570313,475.408447265625,745.8908081054688,37
21986,know,16458,1,0,97.51097106933594,268.10113525390625,108.08849334716795,396.09088134765625,37
21987,know,16463,1,0,110.23097229003906,93.63111114501952,120.8084945678711,381.0908203125,37
21988,know,17026,0,0,490.0309143066406,93.62506866455078,500.6084289550781,381.0916137695313,38
21989,know,18003,0,0,312.7909545898437,678.1438598632812,323.36846923828125,745.88916015625,41
21990,know,18049,0,0,414.0709228515625,562.5824584960938,424.6484375,730.890869140625,41
21991,know,18468,0,0,502.63092041015625,524.6510620117188,513.2084350585938,745.8906860351562,42
21992,know,19779,0,0,350.7109375,135.62890625,361.2884521484375,381.091552734375,45
21993,know,19833,0,0,451.9909362792969,93.63013458251952,462.5684509277344,381.0930786132813,45
21994,know,19840,1,0,477.3109130859375,93.62610626220705,487.888427734375,381.0924072265625,45
21995,know,19961,0,0,350.7109375,554.8954467773438,361.2884521484375,730.890869140625,46
21996,know,20131,0,0,262.15093994140625,93.62915802001952,272.7284545898437,381.0919799804688,46
21997,know,20191,0,0,414.19091796875,170.047607421875,424.7684326171875,381.0910034179688,46
21998,know,20328,0,0,274.7509460449219,443.4139099121094,285.3284606933594,745.888671875,47
21999,know,20369,1,0,350.7109375,443.4235229492188,361.2884521484375,745.888671875,47
22000,know,20417,0,0,426.6709289550781,443.41888427734375,437.2484436035156,745.8831176757812,47
22001,know,20574,0,0,338.2309265136719,93.62915802001952,348.8084411621094,381.0910339355469,47
22002,know,21750,0,0,274.7509460449219,314.4166259765625,285.3284606933594,396.08990478515625,50
22003,know,24106,0,0,274.7509460449219,443.4190979003906,285.3284606933594,745.8900146484375,56
22004,know,24110,1,0,287.470947265625,443.4179382324219,298.0484619140625,745.8900146484375,56
22005,know,24635,0,0,490.0309143066406,443.4203796386719,500.6084289550781,745.8886108398438,57
22006,know,24676,0,0,122.95095825195312,93.61884307861328,133.52847290039062,396.0887756347656,57
22007,know,25739,0,0,72.19098663330078,443.4244384765625,82.76850891113281,715.8908081054688,60
22008,know,25745,0,0,84.91098022460938,443.4228820800781,95.4885025024414,715.8908081054688,60
22009,know,25772,1,0,173.47096252441406,452.299072265625,184.0484771728516,715.890380859375,60
22010,know,25775,1,0,173.47096252441406,452.299072265625,184.0484771728516,715.890380859375,60
22011,know,25837,0,0,338.1109313964844,447.2671203613281,348.6884460449219,745.89111328125,60
22012,know,25961,0,0,122.83096313476562,234.62261962890625,133.40847778320312,381.0913696289063,60
22013,know,26084,0,0,363.4309387207031,176.89508056640625,374.0084533691406,381.08984375,60
22014,know,26172,0,0,97.51097106933594,530.8963623046875,108.08849334716795,745.8905029296875,61
22015,know,26446,0,0,236.83094787597656,276.2626342773437,247.4084625244141,381.0914001464844,61
22016,know,26642,0,0,198.79095458984372,458.66357421875,209.36846923828125,745.8909301757812,62
22017,know,27164,0,0,471.3113403320313,443.4270629882813,481.8888549804688,730.8900756835938,63
22018,know,27845,1,0,420.67138671875,220.57916259765625,431.2489013671875,381.0906372070313,64
22019,know,27854,1,0,445.9913940429688,273.739990234375,456.5689086914063,396.0861511230469,64
22020,know,28161,1,0,72.19098663330078,223.82012939453125,82.76850891113281,396.0909729003906,65
22021,know,28303,1,0,363.4309387207031,93.62305450439452,374.0084533691406,396.0901489257813,65
