mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
236,a,245,0,0,327.9181213378906,401.5499572753906,385.9486389160156,410.516357421875,2
237,a,260,0,0,327.91815185546875,576.326904296875,428.0458679199219,585.2933349609375,2
238,according,18,0,0,68.95794677734375,336.0936584472656,369.63128662109375,348.0488586425781,0
239,actual,127,0,0,68.9580078125,346.5696716308594,401.6832580566406,358.5248718261719,1
240,an,54,0,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
241,an,61,0,0,94.71119689941406,653.6306762695312,230.4505615234375,665.5858764648438,0
242,an,65,0,0,94.71119689941406,690.0966796875,238.5681610107422,702.0518798828125,0
243,an,177,0,0,70.93600463867188,486.9029541015625,255.7066345214844,495.8693542480469,2
244,an,205,0,0,70.93600463867188,684.9529418945312,260.8175048828125,693.9193725585938,2
245,an,208,0,0,70.93600463867188,684.9529418945312,260.8175048828125,693.9193725585938,2
246,an,225,0,0,327.9179382324219,203.7850646972656,543.2191162109375,212.75146484375,2
247,an,228,0,0,344.8539428710937,214.7440490722656,500.2594909667969,223.71044921875,2
248,an,232,0,0,339.2250061035156,238.67398071289065,549.1552124023438,247.640380859375,2
249,an,269,0,0,327.91796875,638.5919189453125,377.8338928222656,647.558349609375,2
250,and,36,0,0,354.553955078125,482.7897033691406,373.4192810058594,494.7449035644531,0
251,and,171,0,0,87.87300109863281,473.9509582519531,197.94454956054688,482.9173583984375,2
252,and,185,0,0,54.00000381469727,531.5279541015625,172.27578735351562,540.494384765625,2
253,and,194,0,0,70.93600463867188,638.6439208984375,181.00753784179688,647.6103515625,2
254,and,250,0,0,327.91815185546875,442.9859313964844,470.8694458007813,451.9523315429688,2
255,approximated,234,0,0,339.2250061035156,238.67398071289065,549.1552124023438,247.640380859375,2
256,approximation,12,0,0,177.0970001220703,245.1611328125,181.59213256835935,253.1312255859375,0
257,approximation,203,0,0,70.93600463867188,684.9529418945312,260.8175048828125,693.9193725585938,2
258,are,5,0,0,54.0,129.4656524658203,293.3669738769531,141.4208526611328,0
259,are:,21,0,0,79.75294494628906,360.2376708984375,298.9993896484375,372.19287109375,0
260,area,197,0,0,70.93600463867188,654.0799560546875,224.0731658935547,663.04638671875,2
261,area,200,0,0,70.93600463867188,669.5169677734375,222.5757751464844,678.4833984375,2
262,as,123,1,0,68.9580078125,332.1236572265625,558.045166015625,344.078857421875,1
263,as,244,0,0,327.9181213378906,401.5499572753906,385.9486389160156,410.516357421875,2
264,as,257,0,0,327.91815185546875,576.326904296875,428.0458679199219,585.2933349609375,2
