mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
1604,ra-,273,0,0,53.669342041015625,467.7834167480469,221.78219604492188,477.7460021972656,1
1605,radius.,284,0,0,53.669342041015625,503.52923583984375,71.95470428466797,513.4918212890625,1
1606,random,595,0,0,244.3557891845703,534.3615112304688,412.5084838867188,544.3241577148438,2
1607,random,1043,0,0,244.3630828857422,596.8063354492188,412.4012145996094,606.7689819335938,4
1608,rare,1081,0,0,53.67609024047852,437.91217041015625,221.73519897460935,447.874755859375,5
1609,rare,1274,0,0,259.7526550292969,629.4195556640625,282.6825256347656,639.3822021484375,6
1610,ratio,542,0,0,244.38302612304688,281.6824035644531,412.6624450683594,291.6449890136719,2
1611,ratio,549,0,0,250.11903381347656,330.8940734863281,292.1193542480469,340.8566589355469,2
1612,ratio,674,0,0,53.67903137207031,293.9761962890625,221.76800537109372,303.93878173828125,3
1613,ratio,696,1,0,53.68901062011719,439.36041259765625,221.75802612304688,449.322998046875,3
1614,ratio,705,1,0,53.68901062011719,487.1011962890625,221.8606414794922,497.0637817382813,3
1615,ratio,726,0,0,53.66909790039063,606.5726928710938,221.807861328125,616.5353393554688,3
1616,ratio,791,1,0,244.353271484375,402.57861328125,412.6256103515625,412.5411987304688,3
1617,ratio,805,1,0,244.353271484375,486.1747741699219,412.3804931640625,496.1373596191406,3
1618,ratio,821,0,0,244.3532867431641,557.9054565429688,412.4443359375,567.8681030273438,3
1619,ratio,1037,1,0,244.3630828857422,584.8113403320312,412.4980773925781,594.7739868164062,4
1620,ratio,1046,1,0,244.3630828857422,608.80126953125,412.51068115234375,618.763916015625,4
1621,ratio,1077,1,0,53.67609024047852,426.0367431640625,221.92449951171875,435.9993286132813,5
1622,"ratio,",67,1,0,53.67857360839844,473.5467834472656,221.88113403320312,483.5093688964844,0
1623,"ratio,",713,0,0,53.66909790039063,546.8369140625,182.54928588867188,556.799560546875,3
1624,ratios,525,1,0,244.38302612304688,233.9416046142578,412.5127258300781,243.9042053222656,2
1625,ratios,1068,1,0,109.96477508544922,378.1764221191406,172.74009704589844,388.1390075683594,5
1626,"ratios,",1065,0,0,53.67608642578125,354.3060302734375,182.8830108642578,364.26861572265625,5
1627,ratios.,578,0,0,244.3557891845703,462.63079833984375,412.4747009277344,472.5933837890625,2
1628,ratios.,631,0,0,53.67903137207031,136.59693908691406,221.90548706054688,146.55953979492188,3
1629,re-,7,0,0,53.67857360839844,234.6037750244141,221.78854370117188,244.56637573242188,0
1630,re-,116,0,0,244.36273193359372,331.2608947753906,412.4080810546875,341.2234802246094,0
1631,re-,211,1,0,53.67903137207031,126.74397277832033,190.95867919921875,136.70657348632812,1
1632,re-,394,0,0,53.678932189941406,150.50477600097656,221.75689697265625,160.46737670898438,2
1633,re-,477,1,0,53.69886779785156,570.7271728515625,221.77783203125,580.6898193359375,2
1634,re-,492,1,0,53.69886779785156,630.58251953125,178.395751953125,640.545166015625,2
1635,re-,1114,0,0,244.3602600097656,306.4556579589844,329.82525634765625,316.4182434082031,5
1636,real-,48,1,0,53.67857360839844,401.8160705566406,221.66989135742188,411.7786560058594,0
1637,real-,518,0,0,244.38302612304688,210.0712127685547,412.5617370605469,220.0338134765625,2
1638,real-world,190,0,0,244.36273193359372,595.6483154296875,332.93218994140625,605.6109619140625,0
1639,real-world,212,0,0,53.67903137207031,126.74397277832033,190.95867919921875,136.70657348632812,1
1640,reason,1000,0,0,53.67893981933594,628.7861938476562,221.8954925537109,638.7488403320312,4
1641,reasonable,815,0,0,244.3532867431641,534.0350952148438,412.6213989257813,543.9977416992188,3
1642,recog-,224,1,0,53.679046630859375,210.3501739501953,221.90557861328125,220.31277465820312,1
1643,recogni-,89,1,0,244.36273193359372,211.7893829345703,412.4707336425781,221.75198364257807,0
1644,"region,",342,0,0,244.36383056640625,383.908447265625,412.5623779296875,393.87103271484375,1
1645,"region,",827,1,0,244.3532867431641,581.7758178710938,412.4432067871094,591.7384643554688,3
1646,region.,418,0,0,53.68890380859375,282.9476013183594,221.75799560546875,292.9101867675781,2
1647,region.,441,0,0,53.68890380859375,403.02679443359375,221.71815490722656,412.9893798828125,2
1648,region.,452,1,0,53.68890380859375,450.767578125,221.8276824951172,460.7301635742188,2
1649,region.,483,1,0,53.69886779785156,594.7171630859375,221.6972503662109,604.6798095703125,2
1650,regions,103,1,0,244.36273193359372,259.5301818847656,412.4197692871094,269.4927673339844,0
1651,regions,191,0,0,244.36273193359372,595.6483154296875,332.93218994140625,605.6109619140625,0
1652,regions,249,0,0,53.679046630859375,372.0730895996094,221.73812866210935,382.0356750488281,1
1653,regions,412,1,0,53.68890380859375,270.95263671875,221.83773803710935,280.91522216796875,2
1654,regions,426,0,0,53.68890380859375,343.1715087890625,221.72604370117188,353.13409423828125,2
1655,regions,470,1,0,53.69886779785156,546.8568115234375,221.78782653808597,556.8194580078125,2
1656,regions,634,1,0,53.67903137207031,148.59193420410156,221.7082061767578,158.55453491210938,3
1657,regions,1009,1,0,244.36309814453125,401.6190490722656,412.6541442871094,411.5816345214844,4
1658,regions,1121,0,0,244.3602600097656,330.3260498046875,412.38958740234375,340.28863525390625,5
1659,regions.,493,1,0,244.38302612304688,78.58729553222656,367.3314514160156,88.54989624023438,2
1660,regions.,1012,1,0,254.32569885253903,426.5753784179688,412.4599914550781,436.5379638671875,4
1661,relationships,238,1,0,53.679046630859375,258.21051025390625,184.7709045410156,268.173095703125,1
1662,relatively,1074,0,0,53.67609024047852,414.0417785644531,222.0669860839844,424.0043640136719,5
1663,relatively,1078,0,0,53.67609024047852,426.0367431640625,221.92449951171875,435.9993286132813,5
1664,remaining,703,0,0,53.68901062011719,475.1062316894531,221.7600555419922,485.0688171386719,3
1665,represented,329,0,0,244.35899353027344,324.160400390625,412.54339599609375,334.1229858398437,1
1666,research,140,0,0,244.36273193359372,404.4361877441406,412.4778747558594,414.3987731933594,0
1667,research,368,0,0,244.3590240478516,618.8790893554688,412.4281921386719,628.8417358398438,1
1668,research,498,0,0,244.38302612304688,101.7477569580078,412.2927551269531,111.71035766601562,2
1669,research,1163,0,0,244.3602600097656,561.8568725585938,412.4193420410156,571.8195190429688,5
1670,"researches,",162,1,0,244.36273193359372,488.161865234375,412.5504150390625,498.12445068359375,0
1671,reside,102,1,0,244.36273193359372,259.5301818847656,412.4197692871094,269.4927673339844,0
1672,respect,311,0,0,244.36697387695312,138.61500549316406,343.8952941894531,148.57760620117188,1
1673,"respectively,",285,0,0,53.65938568115234,515.524169921875,221.8241271972656,525.48681640625,1
1674,results,677,0,0,53.67903137207031,305.85162353515625,221.8198089599609,315.814208984375,3
1675,results,783,1,0,244.35324096679688,366.7132568359375,392.42138671875,376.67584228515625,3
1676,results,801,0,0,244.353271484375,462.3143615722656,306.4839782714844,472.2769470214844,3
1677,results,994,0,0,53.67893981933594,604.7962646484375,192.6173553466797,614.7589111328125,4
1678,results,1051,1,0,400.8610229492188,659.7967529296875,414.1780395507813,667.7767333984375,4
1679,"results,",327,1,0,244.35899353027344,312.1654357910156,412.4767150878906,322.1280212402344,1
1680,reveal,50,1,0,53.67857360839844,401.8160705566406,221.66989135742188,411.7786560058594,0
1681,right,787,0,0,244.353271484375,390.5836486816406,412.468994140625,400.5462341308594,3
1682,rule-,950,0,0,53.67893981933594,401.7186584472656,146.31915283203125,411.6812438964844,4
1683,rule-,1018,0,0,244.36309814453125,450.4457702636719,412.6543273925781,460.4083557128906,4
1684,rule-based,61,0,0,53.67857360839844,449.6763916015625,221.9827117919922,459.6389770507813,0
1685,rule-based,1139,0,0,244.3602600097656,413.9321899414063,412.5708618164063,423.894775390625,5
1686,rules,1001,0,0,53.67893981933594,628.7861938476562,221.8954925537109,638.7488403320312,4
1687,rules,1007,0,0,244.36309814453125,389.62408447265625,412.32464599609375,399.586669921875,4
1688,s,291,0,0,208.9598846435547,572.3267211914062,221.71600341796875,582.2893676757812,1
1689,s,844,1,0,238.71902465820312,88.1325912475586,242.11526489257807,95.10638427734376,4
1690,s,846,0,0,109.59902954101562,96.219970703125,143.14163208007812,103.19377136230467,4
1691,same,772,0,0,244.35324096679688,330.1206359863281,373.2692565917969,340.0832214355469,3
1692,same,991,0,0,53.67893981933594,592.9208374023438,143.93511962890625,602.8834838867188,4
1693,samples,93,1,0,244.36273193359372,223.7843475341797,412.5903625488281,233.7469482421875,0
1694,samples,97,0,0,244.36273193359372,247.6547393798828,412.37298583984375,257.6173400878906,0
1695,samples,102,0,0,244.36273193359372,259.5301818847656,412.4197692871094,269.4927673339844,0
1696,samples,235,0,0,53.679046630859375,246.2155303955078,221.8716278076172,256.1781311035156,1
1697,samples.,1059,0,0,53.67608642578125,318.440673828125,221.87466430664065,328.4032592773437,5
1698,sampling,595,1,0,244.3557891845703,534.3615112304688,412.5084838867188,544.3241577148438,2
1699,sampling,1043,1,0,244.3630828857422,596.8063354492188,412.4012145996094,606.7689819335938,4
1700,sampling,1046,0,0,244.3630828857422,608.80126953125,412.51068115234375,618.763916015625,4
1701,sampling,1068,0,0,109.96477508544922,378.1764221191406,172.74009704589844,388.1390075683594,5
1702,satisfy,335,0,0,244.36383056640625,359.91851806640625,412.47857666015625,369.881103515625,1
1703,scenarios.,565,1,0,372.9689331054688,414.7704772949219,412.5045471191406,424.7330627441406,2
1704,scene,1247,0,0,244.15121459960935,497.953125,270.3229675292969,507.9157104492188,6
1705,scheme,55,0,0,53.67857360839844,425.8059997558594,221.74766540527344,435.7685852050781,0
1706,scheme,68,1,0,53.67857360839844,485.541748046875,221.70181274414065,495.50433349609375,0
1707,scheme,409,1,0,53.68890380859375,259.07720947265625,222.0329132080078,269.039794921875,2
1708,scheme,423,0,0,53.68890380859375,331.29608154296875,221.937255859375,341.2586669921875,2
1709,scheme,432,0,0,53.68890380859375,367.1614379882813,222.1266632080078,377.1240234375,2
1710,scheme,437,0,0,53.68890380859375,391.0318298339844,222.05487060546875,400.9944152832031,2
1711,scheme,465,1,0,53.69886779785156,522.9863891601562,221.9851531982422,532.9490356445312,2
1712,scheme,581,1,0,244.3557891845703,486.5011901855469,412.4179382324219,496.4637756347656,2
1713,scheme,582,1,0,244.3557891845703,486.5011901855469,412.4179382324219,496.4637756347656,2
1714,scheme,699,1,0,192.84661865234372,451.23583984375,221.7979431152344,461.1984252929688,3
1715,scheme,732,1,0,296.5473022460937,90.55982971191406,412.4561767578125,100.52243041992188,3
1716,scheme,753,0,0,244.34329223632807,246.5144805908203,412.73919677734375,256.4770812988281,3
