phrase_id,sentence_id,phrase,type,bundle_id,preceeded_by,leads_to
6,80,[],,1,-1,2
7,80,to,PREP,2,-1,3
8,80,['deal'],,2,-1,3
9,80,[],,2,-1,3
10,80,with,PREP,3,-1,4
11,80,['class'],,3,-1,4
12,80,[],,3,-1,4
13,80,over,PREP,4,-1,5
14,80,"['lapping', 'problem']",,4,-1,5
15,80,[],,4,-1,5
16,80,for,PREP,5,-1,6
17,80,"['data', 'sets']",,5,-1,6
18,80,[],,5,-1,6
19,80,with,PREP,6,-1,7
20,80,['different'],,6,-1,7
21,80,[],,6,-1,7
22,80,over,PREP,7,-1,8
23,80,"['lapping', 'ratios']",,7,-1,8
0,81,[],,0,-1,1
1,81,the,DET,1,-1,2
2,81,"['sec', 'ond']",,1,-1,2
3,81,"['one', 'compares']",,1,-1,2
4,81,[],,1,-1,2
5,81,the,DET,2,-1,3
6,81,"['original', 'scheme']",,2,-1,3
7,81,[],,2,-1,3
8,81,with,PREP,3,-1,4
9,81,[],,3,-1,4
10,81,the,DET,4,-1,5
11,81,"['best', 'scheme']",,4,-1,5
12,81,[],,4,-1,5
13,81,in,PREP,5,-1,6
14,81,"['first', 'experi']",,5,-1,6
15,81,and,CONJ,5,-1,6
16,81,"['finds', 'what']",,5,-1,6
17,81,may,MOD,5,-1,6
18,81,"['affect', 'classifi']",,5,-1,6
19,81,"['ment', 'cation']",,5,-1,6
20,81,['performance'],,5,-1,6
0,82,[],,0,-1,1
1,82,the,DET,1,-1,2
2,82,"['third', 'one']",,1,-1,2
3,82,"['con', 'centrates']",,1,-1,2
4,82,[],,1,-1,2
5,82,on,PREP,2,-1,3
6,82,"['imbalance', 'data']",,2,-1,3
7,82,"['sets', 'gener']",,2,-1,3
8,82,['ated'],,2,-1,3
9,82,[],,2,-1,3
10,82,by,PREP,3,-1,4
11,82,"['random', 'sampling']",,3,-1,4
12,82,[],,3,-1,4
13,82,to,PREP,4,-1,5
14,82,"['find', 'com']",,4,-1,5
15,82,"['binative', 'effect']",,4,-1,5
0,83,[],,0,-1,1
1,83,the,DET,1,-1,2
2,83,"['experiments', 'adopt']",,1,-1,2
3,83,[],,1,-1,2
4,83,a,DET,2,-1,3
5,83,"['ten', 'fold']",,2,-1,3
6,83,"['cross', 'validation']",,2,-1,3
7,83,['method'],,2,-1,3
0,84,"['f', 'measure']",,0,-1,1
1,84,['metric'],,0,-1,1
2,84,of,PREP,1,-1,2
3,84,[],,1,-1,2
4,84,the,DET,2,-1,3
5,84,"['both', 'classes']",,2,-1,3
6,84,is,AUX,2,-1,3
7,84,"['used', 'tocompare']",,2,-1,3
8,84,[],,2,-1,3
9,84,the,DET,3,-1,4
10,84,['performance'],,3,-1,4
11,84,[],,3,-1,4
12,84,of,PREP,4,-1,5
13,84,"['five', 'clas']",,4,-1,5
14,84,"['sification', 'algorithms']",,4,-1,5
15,84,[],,4,-1,5
16,84,with,PREP,5,-1,6
17,84,"['distinct', 'na']",,5,-1,6
18,84,"['tures:', 'nb']",,5,-1,6
19,84,"['k', 'nn']",,5,-1,6
20,84,"['(k=5)', 'svms']",,5,-1,6
21,84,"['(with', 'linear']",,5,-1,6
22,84,"['kernel)', 'c4']",,5,-1,6
0,85,['5'],,0,-1,1
1,85,and,CONJ,0,-1,1
2,85,['ripper'],,0,-1,1
0,86,"['493the', '2010']",,0,-1,1
1,86,"['international', 'conference']",,0,-1,1
2,86,[],,0,-1,1
3,86,on,PREP,1,-1,2
4,86,"['e', 'business']",,1,-1,2
5,86,[],,1,-1,2
6,86,in,PREP,2,-1,3
7,86,"['telligence', '3']",,2,-1,3
0,87,['1'],,0,-1,1
0,88,"['experiment', '1']",,0,-1,1
1,88,[],,0,-1,1
2,88,the,DET,1,-1,2
3,88,"['first', 'experiment']",,1,-1,2
4,88,is,AUX,1,-1,2
5,88,[],,1,-1,2
6,88,over,PREP,2,-1,3
7,88,[],,2,-1,3
8,88,a,DET,3,-1,4
9,88,['collection'],,3,-1,4
10,88,[],,3,-1,4
11,88,of,PREP,4,-1,5
12,88,"['above', 'five']",,4,-1,5
13,88,"['binary', 'data']",,4,-1,5
14,88,['sets'],,4,-1,5
15,88,[],,4,-1,5
16,88,with,PREP,5,-1,6
17,88,"['de', 'creasing']",,5,-1,6
18,88,['class'],,5,-1,6
19,88,over,PREP,6,-1,7
20,88,"['lapping', 'ratios']",,6,-1,7
0,89,[],,0,-1,1
1,89,for,PREP,1,-1,2
2,89,"['each', 'data']",,1,-1,2
3,89,['set'],,1,-1,2
4,89,the,DET,2,-1,3
5,89,[],,2,-1,3
6,89,over,PREP,3,-1,4
7,89,"['lapping', 'regions']",,3,-1,4
8,89,are,AUX,3,-1,4
9,89,['gained'],,3,-1,4
10,89,[],,3,-1,4
11,89,by,PREP,4,-1,5
12,89,['svdd'],,4,-1,5
0,90,"['so', 'each']",,0,-1,1
1,90,"['data', 'setcan']",,0,-1,1
2,90,be,AUX,0,-1,1
3,90,['divided'],,0,-1,1
4,90,[],,0,-1,1
5,90,into,PREP,1,-1,2
6,90,"['two', 'parts:']",,1,-1,2
7,90,['non'],,1,-1,2
8,90,over,PREP,2,-1,3
9,90,['lapping'],,2,-1,3
10,90,and,CONJ,2,-1,3
11,90,[],,2,-1,3
12,90,over,PREP,3,-1,4
13,90,['lapping'],,3,-1,4
0,91,['after'],,0,-1,1
1,91,[],,0,-1,1
2,91,that,COMP,0,-1,1
3,91,['three'],,0,-1,1
4,91,[],,0,-1,1
5,91,over,PREP,1,-1,2
6,91,"['lapping', 'class']",,1,-1,2
7,91,"['modelingschemes', 'described']",,1,-1,2
8,91,[],,1,-1,2
9,91,in,PREP,2,-1,3
10,91,"['previous', 'section']",,2,-1,3
11,91,and,CONJ,2,-1,3
12,91,"['five', 'distinct']",,2,-1,3
13,91,will,MOD,2,-1,3
14,91,be,AUX,2,-1,3
15,91,['used'],,2,-1,3
16,91,['classifiers'],,2,-1,3
0,92,"['f', 'measure']",,0,-1,1
1,92,[],,0,-1,1
2,92,of,PREP,1,-1,2
3,92,"['both', 'classes']",,1,-1,2
4,92,will,MOD,1,-1,2
5,92,be,AUX,1,-1,2
6,92,"['cal', 'culated']",,1,-1,2
7,92,[],,1,-1,2
8,92,for,PREP,2,-1,3
9,92,['comparison'],,2,-1,3
0,93,"['table', '2']",,0,-1,1
1,93,['shows'],,0,-1,1
2,93,the,DET,1,-1,2
3,93,['performances'],,1,-1,2
4,93,[],,1,-1,2
5,93,of,PREP,2,-1,3
6,93,[],,2,-1,3
7,93,the,DET,3,-1,4
8,93,"['three', 'schemes']",,3,-1,4
9,93,and,CONJ,3,-1,4
10,93,"['five', 'classifiers']",,3,-1,4
11,93,[],,3,-1,4
12,93,on,PREP,4,-1,5
13,93,"['five', 'binary']",,4,-1,5
14,93,"['data', 'sets']",,4,-1,5
0,94,[],,0,-1,1
1,94,the,DET,1,-1,2
2,94,"['values', 'after']",,1,-1,2
3,94,[],,1,-1,2
4,94,the,DET,2,-1,3
5,94,['name'],,2,-1,3
6,94,[],,2,-1,3
7,94,of,PREP,3,-1,4
8,94,"['data', 'set']",,3,-1,4
9,94,are,AUX,3,-1,4
10,94,[],,3,-1,4
11,94,the,DET,4,-1,5
12,94,[],,4,-1,5
13,94,over,PREP,5,-1,6
14,94,"['lapping', 'ratio']",,5,-1,6
15,94,[],,5,-1,6
16,94,of,PREP,6,-1,7
17,94,"['each', 'data']",,6,-1,7
18,94,and,CONJ,6,-1,7
19,94,['set'],,6,-1,7
20,94,the,DET,7,-1,8
21,94,"['r', 'e']",,7,-1,8
22,94,"['s', 'u']",,7,-1,8
23,94,"['l', 't']",,7,-1,8
24,94,"['si', 'nb']",,7,-1,8
25,94,"['o', 'l']",,7,-1,8
26,94,"['di', 'n']",,7,-1,8
27,94,"['d', 'i']",,7,-1,8
28,94,['c'],,7,-1,8
29,94,a,DET,8,-1,9
30,94,"['t', 'et']",,8,-1,9
31,94,"['h', 'eb']",,8,-1,9
32,94,"['e', 's']",,8,-1,9
33,94,['tv'],,8,-1,9
34,94,a,DET,9,-1,10
35,94,"['l', 'ues']",,9,-1,10
0,95,['as'],,0,-1,1
1,95,can,MOD,0,-1,1
2,95,be,AUX,0,-1,1
3,95,"['seen', 'f']",,0,-1,1
4,95,['measures'],,0,-1,1
5,95,of,PREP,1,-1,2
6,95,[],,1,-1,2
7,95,the,DET,2,-1,3
8,95,"['separating', 'scheme']",,2,-1,3
9,95,[],,2,-1,3
10,95,for,PREP,3,-1,4
11,95,[],,3,-1,4
12,95,the,DET,4,-1,5
13,95,"['both', 'classes']",,4,-1,5
14,95,[],,4,-1,5
15,95,in,PREP,5,-1,6
16,95,"['binary', 'data']",,5,-1,6
17,95,are,AUX,5,-1,6
18,95,"['always', 'higherthan']",,5,-1,6
19,95,['sets'],,5,-1,6
20,95,the,DET,6,-1,7
21,95,"['merging', 'scheme']",,6,-1,7
0,96,[],,0,-1,1
1,96,this,DET,1,-1,2
2,96,is,AUX,1,-1,2
3,96,be,AUX,1,-1,2
4,96,['cause'],,1,-1,2
5,96,[],,1,-1,2
6,96,the,DET,2,-1,3
7,96,"['merging', 'scheme']",,2,-1,3
8,96,[],,2,-1,3
9,96,in,PREP,3,-1,4
10,96,"['troduces', 'additional']",,3,-1,4
11,96,['class'],,3,-1,4
12,96,to,PREP,4,-1,5
13,96,[],,4,-1,5
14,96,the,DET,5,-1,6
15,96,"['data', 'set']",,5,-1,6
16,96,['whichmakes'],,5,-1,6
17,96,the,DET,6,-1,7
18,96,"['classification', 'become']",,6,-1,7
19,96,"['more', 'complicated']",,6,-1,7
0,97,"['another', 'observation']",,0,-1,1
1,97,is,AUX,0,-1,1
2,97,[],,0,-1,1
3,97,that,COMP,0,-1,1
4,97,[],,0,-1,1
5,97,for,PREP,1,-1,2
6,97,"['two', 'data']",,1,-1,2
7,97,['sets'],,1,-1,2
8,97,in,PREP,2,-1,3
9,97,['osphere'],,2,-1,3
10,97,and,CONJ,2,-1,3
11,97,['sonar'],,2,-1,3
12,97,[],,2,-1,3
13,97,with,PREP,3,-1,4
14,97,[],,3,-1,4
15,97,over,PREP,4,-1,5
16,97,"['lapping', 'ratio']",,4,-1,5
17,97,"['more', 'than']",,4,-1,5
18,97,['20%'],,4,-1,5
19,97,[],,4,-1,5
20,97,the,DET,5,-1,6
21,97,"['separating', 'scheme']",,5,-1,6
22,97,"['performs', 'almost']",,5,-1,6
23,97,"['better', 'than']",,5,-1,6
24,97,[],,5,-1,6
25,97,the,DET,6,-1,7
26,97,"['discarding', 'scheme']",,6,-1,7
0,98,['while'],,0,-1,1
1,98,[],,0,-1,1
2,98,for,PREP,1,-1,2
3,98,[],,1,-1,2
4,98,the,DET,2,-1,3
5,98,"['remaining', 'three']",,2,-1,3
6,98,"['data', 'sets']",,2,-1,3
7,98,[],,2,-1,3
8,98,with,PREP,3,-1,4
9,98,[],,3,-1,4
10,98,over,PREP,4,-1,5
11,98,"['lapping', 'ratio']",,4,-1,5
12,98,"['less', 'than']",,4,-1,5
13,98,"['20%', 'performance']",,4,-1,5
14,98,[],,4,-1,5
15,98,of,PREP,5,-1,6
16,98,[],,5,-1,6
17,98,the,DET,6,-1,7
18,98,"['separating', 'scheme']",,6,-1,7
19,98,is,AUX,6,-1,7
20,98,['close'],,6,-1,7
21,98,[],,6,-1,7
22,98,to,PREP,7,-1,8
23,98,[],,7,-1,8
24,98,the,DET,8,-1,9
25,98,"['discarding', 'scheme']",,8,-1,9
0,99,['as'],,0,-1,1
1,99,[],,0,-1,1
2,99,the,DET,1,-1,2
3,99,['increase'],,1,-1,2
4,99,[],,1,-1,2
5,99,of,PREP,2,-1,3
6,99,[],,2,-1,3
7,99,the,DET,3,-1,4
8,99,['value'],,3,-1,4
9,99,[],,3,-1,4
10,99,of,PREP,4,-1,5
11,99,"['overlap', 'ping']",,4,-1,5
12,99,['ratio'],,4,-1,5
13,99,the,DET,5,-1,6
14,99,"['separating', 'scheme']",,5,-1,6
15,99,"['per', 'forms']",,5,-1,6
16,99,"['much', 'better']",,5,-1,6
17,99,['than'],,5,-1,6
18,99,the,DET,6,-1,7
19,99,['discard'],,6,-1,7
20,99,[],,6,-1,7
21,99,in,PREP,7,-1,8
22,99,['gscheme'],,7,-1,8
23,99,and,CONJ,7,-1,8
24,99,[],,7,-1,8
25,99,the,DET,8,-1,9
26,99,"['performance', 'gap']",,8,-1,9
27,99,is,AUX,8,-1,9
28,99,['broad'],,8,-1,9
0,100,[],,0,-1,1
1,100,this,DET,1,-1,2
2,100,is,AUX,1,-1,2
3,100,"['because', 'ignoring']",,1,-1,2
4,100,may,MOD,1,-1,2
5,100,"['lose', 'some']",,1,-1,2
6,100,"['thisdata', 'important']",,1,-1,2
7,100,[],,1,-1,2
8,100,in,PREP,2,-1,3
9,100,"['forma', 'tion']",,2,-1,3
10,100,[],,2,-1,3
11,100,of,PREP,3,-1,4
12,100,"['each', 'two']",,3,-1,4
13,100,['classes'],,3,-1,4
0,101,['if'],,0,-1,1
1,101,[],,0,-1,1
2,101,the,DET,1,-1,2
3,101,[],,1,-1,2
4,101,over,PREP,2,-1,3
5,101,"['lapping', 'ratio']",,2,-1,3
6,101,is,AUX,2,-1,3
7,101,"['high', 'more']",,2,-1,3
8,101,[],,2,-1,3
9,101,in,PREP,3,-1,4
10,101,"['forma', 'tion']",,3,-1,4
11,101,will,MOD,3,-1,4
12,101,be,AUX,3,-1,4
13,101,['discarded'],,3,-1,4
14,101,[],,3,-1,4
15,101,to,PREP,4,-1,5
16,101,"['bring', 'lowerf']",,4,-1,5
17,101,['measure'],,4,-1,5
0,102,[],,0,-1,1
1,102,the,DET,1,-1,2
2,102,"['se', 'observations']",,1,-1,2
3,102,['support'],,1,-1,2
4,102,that,COMP,1,-1,2
5,102,[],,1,-1,2
6,102,the,DET,2,-1,3
7,102,"['separating', 'scheme']",,2,-1,3
8,102,['learns'],,2,-1,3
9,102,[],,2,-1,3
10,102,on,PREP,3,-1,4
11,102,[],,3,-1,4
12,102,over,PREP,4,-1,5
13,102,['lapping'],,4,-1,5
14,102,and,CONJ,4,-1,5
15,102,['non'],,4,-1,5
16,102,[],,4,-1,5
17,102,over,PREP,5,-1,6
18,102,"['lapping', 'dataseparately']",,5,-1,6
19,102,is,AUX,5,-1,6
20,102,[],,5,-1,6
21,102,the,DET,6,-1,7
22,102,"['best', 'among']",,6,-1,7
23,102,[],,6,-1,7
24,102,the,DET,7,-1,8
25,102,['threeschemes'],,7,-1,8
0,103,[],,0,-1,1
1,103,the,DET,1,-1,2
2,103,"['data', 'sets']",,1,-1,2
3,103,['used'],,1,-1,2
4,103,in,PREP,2,-1,3
5,103,[],,2,-1,3
6,103,the,DET,3,-1,4
7,103,"['sep', 'arating']",,3,-1,4
8,103,are,AUX,3,-1,4
9,103,['divided'],,3,-1,4
10,103,['scheme'],,3,-1,4
11,103,into,PREP,4,-1,5
12,103,"['small', 'part']",,4,-1,5
13,103,will,MOD,4,-1,5
14,103,be,AUX,4,-1,5
15,103,['good'],,4,-1,5
16,103,[],,4,-1,5
17,103,for,PREP,5,-1,6
18,103,['preciselylearning'],,5,-1,6
19,103,and,CONJ,5,-1,6
20,103,"['time', 'costing']",,5,-1,6
0,104,['3'],,0,-1,1
0,105,['2'],,0,-1,1
0,106,"['experiment', '2']",,0,-1,1
1,106,[],,0,-1,1
2,106,the,DET,1,-1,2
3,106,"['separating', 'scheme']",,1,-1,2
4,106,[],,1,-1,2
5,106,that,COMP,1,-1,2
6,106,['deals'],,1,-1,2
7,106,[],,1,-1,2
8,106,with,PREP,2,-1,3
9,106,['class'],,2,-1,3
10,106,[],,2,-1,3
11,106,over,PREP,3,-1,4
12,106,"['lapping', 'problem']",,3,-1,4
13,106,"['performs', 'best']",,3,-1,4
14,106,is,AUX,3,-1,4
15,106,"['also', 'compared']",,3,-1,4
16,106,[],,3,-1,4
17,106,to,PREP,4,-1,5
18,106,[],,4,-1,5
19,106,the,DET,5,-1,6
20,106,"['schemewithout', 'dealing']",,5,-1,6
21,106,[],,5,-1,6
22,106,with,PREP,6,-1,7
23,106,['class'],,6,-1,7
24,106,[],,6,-1,7
25,106,over,PREP,7,-1,8
26,106,"['lapping', 'problem']",,7,-1,8
27,106,['called'],,7,-1,8
28,106,the,DET,8,-1,9
29,106,"['original', 'scheme']",,8,-1,9
30,106,"['(', 'o)']",,8,-1,9
31,106,['here'],,8,-1,9
0,107,[],,0,-1,1
1,107,the,DET,1,-1,2
2,107,"['second', 'experiment']",,1,-1,2
3,107,is,AUX,1,-1,2
4,107,"['de', 'signed']",,1,-1,2
5,107,[],,1,-1,2
6,107,to,PREP,2,-1,3
7,107,"['find', 'out']",,2,-1,3
8,107,may,MOD,2,-1,3
9,107,['affect'],,2,-1,3
10,107,['what'],,2,-1,3
11,107,the,DET,3,-1,4
12,107,['performance'],,3,-1,4
13,107,[],,3,-1,4
14,107,of,PREP,4,-1,5
15,107,[],,4,-1,5
16,107,over,PREP,5,-1,6
17,107,"['lapping', 'class']",,5,-1,6
18,107,"['mod', 'eling']",,5,-1,6
19,107,['schemes'],,5,-1,6
0,108,"['data', 'sets']",,0,-1,1
1,108,and,CONJ,0,-1,1
2,108,"['classifiers', 'used']",,0,-1,1
3,108,[],,0,-1,1
4,108,in,PREP,1,-1,2
5,108,[],,1,-1,2
6,108,this,DET,2,-1,3
7,108,['experiment'],,2,-1,3
8,108,are,AUX,2,-1,3
9,108,[],,2,-1,3
10,108,the,DET,3,-1,4
11,108,"['same', 'as']",,3,-1,4
12,108,[],,3,-1,4
13,108,those,DET,4,-1,5
14,108,[],,4,-1,5
15,108,in,PREP,5,-1,6
16,108,"['pervious', 'experiment']",,5,-1,6
0,109,['fig'],,0,-1,1
0,110,['2'],,0,-1,1
1,110,[],,0,-1,1
2,110,in,PREP,1,-1,2
3,110,['f1'],,1,-1,2
4,110,and,CONJ,1,-1,2
5,110,"['f2', 'means']",,1,-1,2
6,110,"['f', 'measure']",,1,-1,2
7,110,[],,1,-1,2
8,110,for,PREP,2,-1,3
9,110,"['class', '1']",,2,-1,3
10,110,and,CONJ,2,-1,3
11,110,"['class', '2']",,2,-1,3
12,110,['shows'],,2,-1,3
13,110,the,DET,3,-1,4
14,110,"['comparing', 'results']",,3,-1,4
15,110,[],,3,-1,4
16,110,of,PREP,4,-1,5
17,110,[],,4,-1,5
18,110,the,DET,5,-1,6
19,110,"['sep', 'arating']",,5,-1,6
20,110,and,CONJ,5,-1,6
21,110,"['original', 'schemes']",,5,-1,6
0,111,"['data', 'sets']",,0,-1,1
1,111,[],,0,-1,1
2,111,from,PREP,1,-1,2
3,111,['left'],,1,-1,2
4,111,[],,1,-1,2
5,111,to,PREP,2,-1,3
6,111,['right'],,2,-1,3
7,111,are,AUX,2,-1,3
8,111,"['sorted', 'bythe']",,2,-1,3
9,111,[],,2,-1,3
10,111,over,PREP,3,-1,4
11,111,"['lapping', 'ratio']",,3,-1,4
12,111,[],,3,-1,4
13,111,in,PREP,4,-1,5
14,111,['ascending'],,4,-1,5
15,111,or,CONJ,4,-1,5
16,111,['der'],,4,-1,5
0,112,"['one', 'observation']",,0,-1,1
1,112,is,AUX,0,-1,1
2,112,[],,0,-1,1
3,112,that,COMP,0,-1,1
4,112,[],,0,-1,1
5,112,for,PREP,1,-1,2
6,112,"['all', 'data']",,1,-1,2
7,112,and,CONJ,1,-1,2
8,112,['classifiers'],,1,-1,2
9,112,['sets'],,1,-1,2
10,112,the,DET,2,-1,3
11,112,['separat'],,2,-1,3
12,112,[],,2,-1,3
13,112,in,PREP,3,-1,4
14,112,"['gscheme', 'performs']",,3,-1,4
15,112,"['better', 'than']",,3,-1,4
16,112,[],,3,-1,4
17,112,the,DET,4,-1,5
18,112,"['original', 'scheme']",,4,-1,5
19,112,or,CONJ,4,-1,5
20,112,has,AUX,4,-1,5
21,112,['almost'],,4,-1,5
22,112,[],,4,-1,5
23,112,the,DET,5,-1,6
24,112,"['same', 'results']",,5,-1,6
25,112,['as'],,5,-1,6
26,112,the,DET,6,-1,7
27,112,"['original', 'scheme']",,6,-1,7
0,113,[],,0,-1,1
1,113,an,DET,1,-1,2
2,113,"['other', 'observation']",,1,-1,2
3,113,is,AUX,1,-1,2
4,113,[],,1,-1,2
5,113,that,COMP,1,-1,2
6,113,['as'],,1,-1,2
7,113,[],,1,-1,2
8,113,the,DET,2,-1,3
9,113,"['overlap', 'ping']",,2,-1,3
10,113,['ratio'],,2,-1,3
11,113,in,PREP,3,-1,4
12,113,['creases'],,3,-1,4
13,113,[],,3,-1,4
14,113,the,DET,4,-1,5
15,113,"['gap', 'betweentheseparating']",,4,-1,5
16,113,and,CONJ,4,-1,5
17,113,"['original', 'schemes']",,4,-1,5
18,113,is,AUX,4,-1,5
19,113,['more'],,4,-1,5
20,113,and,CONJ,4,-1,5
21,113,"['more', 'obvious']",,4,-1,5
22,113,"['except', 'forthose']",,4,-1,5
23,113,"['high', 'f']",,4,-1,5
24,113,"['measure', 'values']",,4,-1,5
0,114,"['thisis', 'reasonable']",,0,-1,1
1,114,[],,0,-1,1
2,114,for,PREP,1,-1,2
3,114,[],,1,-1,2
4,114,that,COMP,1,-1,2
5,114,"['high', 'f']",,1,-1,2
6,114,can,MOD,1,-1,2
7,114,['difficultly'],,1,-1,2
8,114,be,AUX,1,-1,2
9,114,['improved'],,1,-1,2
10,114,['measure'],,1,-1,2
0,115,and,CONJ,0,-1,1
1,115,be,AUX,0,-1,1
2,115,"['cause', 'low']",,0,-1,1
3,115,[],,0,-1,1
4,115,over,PREP,1,-1,2
5,115,"['lapping', 'ratio']",,1,-1,2
6,115,['means'],,1,-1,2
7,115,that,COMP,1,-1,2
8,115,['there'],,1,-1,2
9,115,are,AUX,1,-1,2
10,115,"['little', 'data']",,1,-1,2
11,115,['lying'],,1,-1,2
12,115,on,PREP,2,-1,3
13,115,"['overlap', 'ping']",,2,-1,3
14,115,['region'],,2,-1,3
15,115,over,PREP,3,-1,4
16,115,"['lapping', 'class']",,3,-1,4
17,115,['model'],,3,-1,4
18,115,in,PREP,4,-1,5
19,115,"['g', 'schemes']",,4,-1,5
20,115,can,MOD,4,-1,5
21,115,"['hardly', 'improve']",,4,-1,5
22,115,[],,4,-1,5
23,115,the,DET,5,-1,6
24,115,"['overall', 'performance']",,5,-1,6
0,116,[],,0,-1,1
1,116,in,PREP,1,-1,2
2,116,"['addition', 'we']",,1,-1,2
3,116,"['also', 'investigate']",,1,-1,2
4,116,['how'],,1,-1,2
5,116,[],,1,-1,2
6,116,the,DET,2,-1,3
7,116,"['classifiers', 'affect']",,2,-1,3
8,116,[],,2,-1,3
9,116,the,DET,3,-1,4
10,116,['performance'],,3,-1,4
0,117,"['494the', '2010']",,0,-1,1
1,117,"['international', 'conference']",,0,-1,1
2,117,[],,0,-1,1
3,117,on,PREP,1,-1,2
4,117,"['e', 'business']",,1,-1,2
5,117,[],,1,-1,2
6,117,in,PREP,2,-1,3
7,117,"['telligence', 'data']",,2,-1,3
8,117,"['sets', 'f']",,2,-1,3
9,117,"['measure(class', '1)']",,2,-1,3
10,117,"['f', 'measure(class']",,2,-1,3
11,117,"['2)', 'd']",,2,-1,3
12,117,"['m', 's']",,2,-1,3
13,117,"['d', 'm']",,2,-1,3
14,117,['s'],,2,-1,3
15,117,in,PREP,3,-1,4
16,117,"['osphere', 'c4']",,3,-1,4
0,118,"['5', '0']",,0,-1,1
0,119,"['766', '0']",,0,-1,1
0,120,"['809', '0']",,0,-1,1
0,121,"['863', '0']",,0,-1,1
0,122,"['788', '0']",,0,-1,1
0,123,"['902', '0']",,0,-1,1
0,124,"['925', 'nb']",,0,-1,1
1,124,['0'],,0,-1,1
0,125,"['607', '0']",,0,-1,1
0,126,"['849', '0']",,0,-1,1
0,127,"['861', '0']",,0,-1,1
0,128,"['407', '0']",,0,-1,1
0,129,"['909', '0']",,0,-1,1
0,130,"['914', 'k']",,0,-1,1
1,130,"['nn', '0']",,0,-1,1
0,131,"['722', '0']",,0,-1,1
0,132,"['668', '0']",,0,-1,1
0,133,"['805', '0']",,0,-1,1
0,134,"['797', '0']",,0,-1,1
0,135,"['873', '0']",,0,-1,1
0,136,"['910', 'svms']",,0,-1,1
1,136,['0'],,0,-1,1
0,137,"['629', '0']",,0,-1,1
0,138,"['760', '0']",,0,-1,1
0,139,"['786', '0']",,0,-1,1
0,140,"['612', '0']",,0,-1,1
0,141,"['897', '0']",,0,-1,1
0,142,"['905', 'ripper']",,0,-1,1
1,142,['0'],,0,-1,1
0,143,"['728', '0']",,0,-1,1
0,144,"['809', '0']",,0,-1,1
0,145,"['848', '0']",,0,-1,1
0,146,"['730', '0']",,0,-1,1
0,147,"['892', '0']",,0,-1,1
0,148,"['918', 'sonar']",,0,-1,1
1,148,['c4'],,0,-1,1
0,149,"['5', '0']",,0,-1,1
0,150,"['620', '0']",,0,-1,1
0,151,"['582', '0']",,0,-1,1
0,152,"['652', '0']",,0,-1,1
0,153,"['593', '0']",,0,-1,1
0,154,"['559', '0']",,0,-1,1
0,155,"['701', 'nb']",,0,-1,1
1,155,['0'],,0,-1,1
0,156,"['689', '0']",,0,-1,1
0,157,"['560', '0']",,0,-1,1
0,158,"['715', '0']",,0,-1,1
0,159,"['479', '0']",,0,-1,1
0,160,"['673', '0']",,0,-1,1
0,161,"['663', 'k']",,0,-1,1
1,161,"['nn', '0']",,0,-1,1
0,162,"['642', '0']",,0,-1,1
0,163,"['615', '0']",,0,-1,1
0,164,"['651', '0']",,0,-1,1
0,165,"['569', '0']",,0,-1,1
0,166,"['623', '0']",,0,-1,1
0,167,"['645', 'svms']",,0,-1,1
1,167,['0'],,0,-1,1
0,168,"['699', '0']",,0,-1,1
0,169,"['663', '0']",,0,-1,1
0,170,"['676', '0']",,0,-1,1
0,171,"['665', '0']",,0,-1,1
0,172,"['689', '0']",,0,-1,1
0,173,"['719', 'ripper']",,0,-1,1
1,173,['0'],,0,-1,1
0,174,"['678', '0']",,0,-1,1
0,175,"['613', '0']",,0,-1,1
0,176,"['678', '0']",,0,-1,1
0,177,"['576', '0']",,0,-1,1
0,178,"['512', '0']",,0,-1,1
0,179,"['640', 'splice']",,0,-1,1
1,179,['c4'],,0,-1,1
0,180,"['5', '0']",,0,-1,1
0,181,"['936', '0']",,0,-1,1
0,182,"['926', '0']",,0,-1,1
0,183,"['928', '0']",,0,-1,1
0,184,"['939', '0']",,0,-1,1
0,185,"['929', '0']",,0,-1,1
0,186,"['930', 'nb']",,0,-1,1
1,186,['0'],,0,-1,1
0,187,"['821', '0']",,0,-1,1
0,188,"['826', '0']",,0,-1,1
0,189,"['829', '0']",,0,-1,1
0,190,"['833', '0']",,0,-1,1
0,191,"['831', '0']",,0,-1,1
0,192,"['837', 'k']",,0,-1,1
1,192,"['nn', '0']",,0,-1,1
0,193,"['775', '0']",,0,-1,1
0,194,"['726', '0']",,0,-1,1
0,195,"['784', '0']",,0,-1,1
0,196,"['723', '0']",,0,-1,1
0,197,"['551', '0']",,0,-1,1
0,198,"['726', 'svms']",,0,-1,1
1,198,['0'],,0,-1,1
0,199,"['787', '0']",,0,-1,1
0,200,"['790', '0']",,0,-1,1
0,201,"['783', '0']",,0,-1,1
0,202,"['803', '0']",,0,-1,1
0,203,"['804', '0']",,0,-1,1
0,204,"['794', 'ripper']",,0,-1,1
1,204,['0'],,0,-1,1
0,205,"['936', '0']",,0,-1,1
0,206,"['878', '0']",,0,-1,1
0,207,"['941', '0']",,0,-1,1
0,208,"['939', '0']",,0,-1,1
0,209,"['880', '0']",,0,-1,1
0,210,"['943', 'diabetes']",,0,-1,1
1,210,['c4'],,0,-1,1
0,211,"['5', '0']",,0,-1,1
0,212,"['622', '0']",,0,-1,1
