phrase_id,sentence_id,phrase,type,bundle_id,preceeded_by,leads_to
13,82,in,PREP,4,-1,5
14,82,"['latin', 'america']",NP,4,-1,5
15,82,[],NP,4,-1,5
16,82,is,AUX,4,-1,5
17,82,['valuable'],NP,4,-1,5
0,83,[],NP,0,-1,1
1,83,but,CONJ,0,-1,1
2,83,"['not', 'surprisingly']",NP,0,-1,1
3,83,['given'],NP,0,-1,1
4,83,the,DET,1,-1,2
5,83,"['vast', 'area']",NP,1,-1,2
6,83,[],NP,1,-1,2
7,83,and,CONJ,1,-1,2
8,83,"['time', 'covered—two']",NP,1,-1,2
9,83,['continents'],NP,1,-1,2
10,83,and,CONJ,1,-1,2
11,83,[],NP,1,-1,2
12,83,over,PREP,2,-1,3
13,83,"['five', 'centuries—each']",NP,2,-1,3
14,83,[],NP,2,-1,3
15,83,has,AUX,2,-1,3
16,83,[],NP,2,-1,3
17,83,a,DET,3,-1,4
18,83,"['different', 'focus']",NP,3,-1,4
0,84,[],NP,0,-1,1
1,84,the,DET,1,-1,2
2,84,"['first', 'published']",NP,1,-1,2
3,84,['christianity'],NP,1,-1,2
4,84,in,PREP,2,-1,3
5,84,"['latin', 'america']",NP,2,-1,3
6,84,['provides'],NP,2,-1,3
7,84,a,DET,3,-1,4
8,84,"['unified', 'narrative']",NP,3,-1,4
9,84,[],NP,3,-1,4
10,84,of,PREP,4,-1,5
11,84,['ecclesiastical'],NP,4,-1,5
12,84,[],NP,4,-1,5
13,84,and,CONJ,4,-1,5
14,84,"['religious', 'history']",NP,4,-1,5
15,84,"['(ondina', 'e']",NP,4,-1,5
0,85,['gonzalez'],NP,0,-1,1
1,85,[],NP,0,-1,1
2,85,and,CONJ,0,-1,1
3,85,"['justo', 'l']",NP,0,-1,1
0,86,"['gonzalez', 'christianity']",NP,0,-1,1
1,86,[],NP,0,-1,1
2,86,in,PREP,1,-1,2
3,86,"['latin', 'america:']",NP,1,-1,2
4,86,[],NP,1,-1,2
5,86,a,DET,2,-1,3
6,86,"['history', '[cambridge:']",NP,2,-1,3
7,86,"['cambridge', 'university']",NP,2,-1,3
8,86,"['press', '2008])']",NP,2,-1,3
0,87,['it'],NP,0,-1,1
1,87,[],NP,0,-1,1
2,87,is,AUX,0,-1,1
3,87,"['particularly', 'strong']",NP,0,-1,1
4,87,[],NP,0,-1,1
5,87,in,PREP,1,-1,2
6,87,"['its', 'coverage']",NP,1,-1,2
7,87,[],NP,1,-1,2
8,87,of,PREP,2,-1,3
9,87,[],NP,2,-1,3
10,87,the,DET,3,-1,4
11,87,"['colonial', 'period']",NP,3,-1,4
12,87,[],NP,3,-1,4
13,87,and,CONJ,3,-1,4
14,87,[],NP,3,-1,4
15,87,the,DET,4,-1,5
16,87,['rise'],NP,4,-1,5
17,87,[],NP,4,-1,5
18,87,of,PREP,5,-1,6
19,87,['protestantism'],NP,5,-1,6
20,87,[],NP,5,-1,6
21,87,in,PREP,6,-1,7
22,87,"['modern', 'latin']",NP,6,-1,7
23,87,['america'],NP,6,-1,7
0,88,[],NP,0,-1,1
1,88,the,DET,1,-1,2
2,88,"['second', 'text']",NP,1,-1,2
3,88,['religion'],NP,1,-1,2
4,88,and,CONJ,1,-1,2
5,88,['society'],NP,1,-1,2
6,88,[],NP,1,-1,2
7,88,in,PREP,2,-1,3
8,88,"['latin', 'america']",NP,2,-1,3
9,88,[],NP,2,-1,3
10,88,is,AUX,2,-1,3
11,88,[],NP,2,-1,3
12,88,a,DET,3,-1,4
13,88,['collection'],NP,3,-1,4
14,88,[],NP,3,-1,4
15,88,of,PREP,4,-1,5
16,88,['essays'],NP,4,-1,5
17,88,[],NP,4,-1,5
18,88,on,PREP,5,-1,6
19,88,"['broad', 'topics']",NP,5,-1,6
20,88,[],NP,5,-1,6
21,88,that,COMP,5,-1,6
22,88,['as'],NP,5,-1,6
23,88,[],NP,5,-1,6
24,88,a,DET,6,-1,7
25,88,['whole'],NP,6,-1,7
26,88,[],NP,6,-1,7
27,88,in,PREP,7,-1,8
28,88,"['troduces', 'many']",NP,7,-1,8
29,88,[],NP,7,-1,8
30,88,the,DET,8,-1,9
31,88,['mes'],NP,8,-1,9
32,88,[],NP,8,-1,9
33,88,and,CONJ,8,-1,9
34,88,['issues'],NP,8,-1,9
35,88,[],NP,8,-1,9
36,88,in,PREP,9,-1,10
37,88,"['latin', 'american']",NP,9,-1,10
38,88,['church'],NP,9,-1,10
39,88,and,CONJ,9,-1,10
40,88,"['religious', 'history']",NP,9,-1,10
41,88,"['(lee', 'm']",NP,9,-1,10
0,89,['penyak'],NP,0,-1,1
1,89,[],NP,0,-1,1
2,89,and,CONJ,0,-1,1
3,89,"['walter', 'j']",NP,0,-1,1
0,90,['petry'],NP,0,-1,1
1,90,[],NP,0,-1,1
2,90,this,DET,1,-1,2
3,90,"['content', 'downloaded']",NP,1,-1,2
4,90,[],NP,1,-1,2
5,90,from,PREP,2,-1,3
6,90,['\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00132'],NP,2,-1,3
0,91,['174'],NP,0,-1,1
0,92,['253'],NP,0,-1,1
0,93,['69'],NP,0,-1,1
1,93,[],NP,0,-1,1
2,93,on,PREP,1,-1,2
3,93,"['thu', '21']",NP,1,-1,2
4,93,[],NP,1,-1,2
5,93,may,MOD,1,-1,2
6,93,"['2026', '17:03:59']",NP,1,-1,2
7,93,"['utc\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'all']",NP,1,-1,2
8,93,"['use', 'subject']",NP,1,-1,2
9,93,[],NP,1,-1,2
10,93,to,PREP,2,-1,3
11,93,"['https:', 'about']",NP,2,-1,3
0,94,['jstor'],NP,0,-1,1
0,95,"['org', 'terms']",NP,0,-1,1
