word,pos
appetizing,adj
mouth-watering,adj
unappetizing,adj
offish,adj
appropriate,adj
befitting,adj
grade-appropriate,adj
pat,adj
proper,adj
inappropriate,adj
unbefitting,adj
improper,adj
due,adj
callable,adj
collect,adj
collectible,adj
delinquent,adj
receivable,adj
out-of-pocket,adj
repayable,adj
undue,adj
apropos,adj
apposite,adj
malapropos,adj
inapposite,adj
a priori,adj
a posteriori,adj
apteral,adj
amphiprostylar,adj
prostyle,adj
peripteral,adj
monopteral,adj
peristylar,adj
arbitrable,adj
nonarbitrable,adj
columned,adj
amphistylar,adj
columnar,adj
columniform,adj
colonnaded,adj
pillared,adj
noncolumned,adj
astylar,adj
unpillared,adj
arboreal,adj
nonarboreal,adj
arenaceous,adj
argillaceous,adj
armed,adj
equipped,adj
light-armed,adj
militarized,adj
unarmed,adj
barehanded,adj
defenseless,adj
weaponless,adj
armored,adj
armor-clad,adj
bony-plated,adj
bulletproof,adj
lightly armored,adj
mail-cheeked,adj
mail-clad,adj
scaled,adj
unarmored,adj
barbed,adj
bristlelike,adj
brushlike,adj
thistlelike,adj
clawed,adj
thornless,adj
armlike,adj
brachiate,adj
long-armed,adj
one-armed,adj
armless,adj
bone-covered,adj
scaly,adj
silver-scaled,adj
scaleless,adj
artful,adj
crafty,adj
cute,adj
designing,adj
deep,adj
elusive,adj
manipulative,adj
pawky,adj
artless,adj
careless,adj
articulate,adj
eloquent,adj
speech-endowed,adj
well-spoken,adj
inarticulate,adj
aphasic,adj
aphonic,adj
dumb,adj
incoherent,adj
mute,adj
speechless,adj
unarticulated,adj
speaking(a),adj
tongued,adj
nonspeaking,adj
articulated,adj
jointed,adj
unjointed,adj
ashamed(p),adj
discredited,adj
embarrassed,adj
guilty,adj
shamefaced,adj
unashamed,adj
shameless,adj
unabashed,adj
assertive,adj
cocky,adj
emphatic,adj
unassertive,adj
nonassertive,adj
reticent,adj
associative,adj
associable,adj
nonassociative,adj
attached,adj
bespoken,adj
intended,adj
involved,adj
unattached,adj
unengaged,adj
affixed,adj
appendant,adj
basifixed,adj
glued,adj
unaffixed,adj
sessile,adj
pedunculate,adj
vagile,adj
free-swimming,adj
detached,adj
freestanding,adj
semidetached,adj
stuck,adj
cragfast,adj
unstuck,adj
attachable,adj
bindable,adj
clip-on,adj
tie-on,adj
detachable,adj
clastic,adj
wary,adj
on guard,adj
shy,adj
unwary,adj
gullible,adj
unguarded,adj
attentive,adj
captive,adj
advertent,adj
observant,adj
oversolicitous,adj
solicitous,adj
inattentive,adj
absent,adj
distracted,adj
dreamy,adj
drowsy,adj
forgetful,adj
attractive,adj
bewitching,adj
charismatic,adj
cunning,adj
dinky,adj
engaging,adj
fetching,adj
glossy,adj
hypnotic,adj
irresistible,adj
personable,adj
photogenic,adj
prepossessing,adj
winsome,adj
unattractive,adj
homely,adj
subfusc,adj
unprepossessing,adj
attractive(a),adj
repulsive(a),adj
appealing,adj
attention-getting,adj
unappealing,adj
off-putting,adj
attributable,adj
ascribable,adj
credited(p),adj
traceable,adj
unattributable,adj
attributive,adj
attributive genitive,adj
predicative,adj
pregnant,adj
big(p),adj
nonpregnant,adj
audible,adj
clunky,adj
sonic,adj
sounding,adj
inaudible,adj
breathed,adj
infrasonic,adj
silent,adj
supersonic,adj
unheard,adj
subsonic,adj
auspicious,adj
bright,adj
fortunate,adj
inauspicious,adj
unpromising,adj
propitious,adj
golden,adj
gracious,adj
unpropitious,adj
ill,adj
thunderous,adj
authorized,adj
accredited,adj
approved,adj
canonized,adj
empowered,adj
unauthorized,adj
self-appointed,adj
unaccredited,adj
constitutional,adj
unconstitutional,adj
autochthonous,adj
allochthonous,adj
autoecious,adj
heteroecious,adj
autogenous,adj
self-generated,adj
self-induced,adj
heterogenous,adj
automatic,adj
autoloading(a),adj
automated,adj
self-acting,adj
self-locking,adj
self-winding,adj
semiautomatic,adj
smart,adj
manual,adj
hand-operated,adj
available,adj
acquirable,adj
addressable,adj
forthcoming,adj
gettable,adj
in stock(p),adj
lendable,adj
visible(a),adj
on hand(p),adj
on tap(p),adj
purchasable,adj
ready(a),adj
unavailable,adj
out of stock(p),adj
awake(p),adj
astir(p),adj
awakened,adj
insomniac,adj
unsleeping,adj
waking,adj
at rest(a),adj
fast asleep(p),adj
hypnoid,adj
sleepy,adj
slumberous,adj
unawakened,adj
astringent,adj
styptic,adj
nonastringent,adj
aware(p),adj
conscious(p),adj
sensible,adj
unaware,adj
oblivious(p),adj
unconscious(p),adj
unsuspecting,adj
witting,adj
unwitting,adj
alarming,adj
appalling,adj
atrocious,adj
awful,adj
baleful,adj
bloodcurdling,adj
chilling,adj
creepy,adj
formidable,adj
ghastly,adj
hairy,adj
petrifying,adj
stupefying,adj
terrific,adj
unalarming,adj
anemophilous,adj
entomophilous,adj
reassuring,adj
assuasive,adj
assuring,adj
comforting,adj
unreassuring,adj
backmost,adj
rear(a),adj
front(a),adj
advance(a),adj
foremost,adj
leading,adj
directing,adj
guiding,adj
pursuing,adj
backed,adj
hardbacked,adj
high-backed,adj
low-backed,adj
razorback,adj
spiny-backed,adj
stiff-backed,adj
straight-backed,adj
backless,adj
low-cut,adj
backward,adj
backswept,adj
cacuminal,adj
converse,adj
inverse,adj
rearward,adj
receding(a),adj
reflexive,adj
regardant(ip),adj
retracted,adj
retroflex,adj
returning(a),adj
forward,adj
guardant(ip),adj
headfirst,adj
reverse,adj
bashful,adj
brash,adj
bumptious,adj
overfamiliar,adj
fresh,adj
balconied,adj
unbalconied,adj
barreled,adj
unbarreled,adj
beaked,adj
beaklike,adj
billed,adj
duckbill,adj
rostrate,adj
short-beaked,adj
stout-billed,adj
straight-billed,adj
thick-billed,adj
beakless,adj
bedded,adj
double-bedded,adj
single-bedded,adj
twin-bedded,adj
bedless,adj
beneficed,adj
unbeneficed,adj
stratified,adj
foliate,adj
laminar,adj
layered,adj
sheetlike,adj
unstratified,adj
ferned,adj
braky,adj
fernlike,adj
fernless,adj
grassy,adj
grass-covered,adj
grasslike,adj
rushlike,adj
sedgy,adj
grassless,adj
gusseted,adj
ungusseted,adj
hairless,adj
bald,adj
balding,adj
beardless,adj
depilatory,adj
depilous,adj
glabrescent,adj
glabrous,adj
naked-muzzled,adj
naked-tailed,adj
nonhairy,adj
tonsured,adj
canescent,adj
coarse-haired,adj
comate,adj
curly-haired,adj
dark-haired,adj
downy,adj
floccose,adj
furlike,adj
furred,adj
fuzzed,adj
glossy-haired,adj
hispid,adj
lanate,adj
long-haired,adj
pappose,adj
pilous,adj
rough-haired,adj
shock-headed,adj
short-haired,adj
silky-haired,adj
silver-haired,adj
smooth-haired,adj
snake-haired,adj
soft-haired,adj
stiff-haired,adj
thick-haired,adj
tomentose,adj
velvety-furred,adj
wire-haired,adj
wiry,adj
wooly,adj
awned,adj
bearded,adj
awnless,adj
bearing(a),adj
load-bearing(a),adj
nonbearing,adj
beautiful,adj
beauteous,adj
bonny,adj
dishy,adj
exquisite,adj
fine-looking,adj
glorious,adj
gorgeous,adj
lovely,adj
picturesque,adj
pretty,adj
pretty-pretty,adj
pulchritudinous,adj
ravishing,adj
scenic,adj
stunning,adj
ugly,adj
disfigured,adj
evil-looking,adj
fugly,adj
grotesque,adj
hideous,adj
ill-favored,adj
scrofulous,adj
unlovely,adj
unsightly,adj
bellied,adj
big-bellied,adj
bellyless,adj
banded,adj
unbanded,adj
belted,adj
belt-fed,adj
beltlike,adj
unbelted,adj
beneficent,adj
benefic,adj
maleficent,adj
malefic,adj
malicious,adj
despiteful,adj
leering,adj
malevolent,adj
beady-eyed,adj
bitchy,adj
poisonous,adj
venomed,adj
vixenish,adj
unmalicious,adj
benign,adj
kindly,adj
malign,adj
cancerous,adj
best,adj
champion,adj
high-grade,adj
first,adj
go-to-meeting(a),adj
optimum,adj
primo,adj
record-breaking,adj
second-best,adj
superfine,adj
unexcelled,adj
unsurpassable,adj
worst,adj
bottom,adj
pessimal,adj
better,adj
amended,adj
finer,adj
improved,adj
worse,adj
worsened,adj
fitter,adj
bettering,adj
ameliorating(a),adj
amendatory,adj
corrective,adj
remedial,adj
worsening,adj
bicameral,adj
unicameral,adj
bidirectional,adj
biface,adj
duplex,adj
two-way,adj
unidirectional,adj
one-way,adj
simplex,adj
unifacial,adj
faced,adj
baby-faced,adj
bald-faced,adj
featured,adj
janus-faced,adj
long-faced,adj
moon-faced,adj
pale-faced,adj
pug-faced,adj
sad-faced,adj
sweet-faced,adj
visaged,adj
faceless,adj
bibbed,adj
bibless,adj
unilateral,adj
one-party,adj
multilateral,adj
bilateral,adj
deep-lobed,adj
two-lobed,adj
bipartite,adj
joint,adj
multipartite,adj
quadrilateral,adj
five-sided,adj
six-sided,adj
seven-sided,adj
eight-sided,adj
nine-sided,adj
ten-sided,adj
eleven-sided,adj
twelve-sided,adj
quadripartite,adj
tetramerous,adj
three-cornered,adj
three-lobed,adj
four-lobed,adj
five-lobed,adj
many-lobed,adj
palmately-lobed,adj
trilateral,adj
tripartite,adj
bimodal,adj
unimodal,adj
binaural,adj
two-eared,adj
stereophonic,adj
monaural,adj
one-eared,adj
mono,adj
binucleate,adj
mononuclear,adj
trinucleate,adj
bipedal,adj
quadrupedal,adj
african-american,adj
colored,adj
negro,adj
negroid,adj
white,adj
caucasian,adj
light-skinned,adj
blond,adj
ash-blonde,adj
fair,adj
flaxen,adj
nordic,adj
redheaded,adj
brunet,adj
adust,adj
bronzed,adj
brown,adj
dark-skinned,adj
grizzled,adj
nutbrown,adj
blemished,adj
acned,adj
blebbed,adj
blotchy,adj
flyblown,adj
marred,adj
pocked,adj
unblemished,adj
stainless,adj
bloody,adj
blood-filled,adj
bloodstained,adj
bloodsucking,adj
bloodthirsty,adj
crimson,adj
homicidal,adj
gory,adj
internecine,adj
nonviolent,adj
bold,adj
