word,pos
adoptive,adj
adorable,adj
adored,adj
adoring,adj
adorned,adj
adpressed,adj
adrenal,adj
adrenergic,adj
adrenocortical,adj
adrenocorticotrophic,adj
adrenocorticotropic,adj
adrift,adj
adroit,adj
adscititious,adj
adscript,adj
adscripted,adj
adsorbable,adj
adsorbate,adj
adsorbent,adj
adsorptive,adj
adulatory,adj
adult,adj
adulterant,adj
adulterate,adj
adulterated,adj
adulterating,adj
adulterine,adj
adulterous,adj
adumbrative,adj
adust,adj
advance,adj
advanced,adj
advancing,adj
advantageous,adj
advective,adj
adventitial,adj
adventitious,adj
adventive,adj
adventuresome,adj
adventuristic,adj
adventurous,adj
adverbial,adj
adversative,adj
adverse,adj
advertent,adj
advertised,adj
advisable,adj
advised,adj
advisory,adj
adynamic,adj
aecial,adj
aegean,adj
aeolian,adj
aeolotropic,adj
aeonian,adj
aerated,adj
aerial,adj
aeriferous,adj
aeriform,adj
aerobic,adj
aerobiotic,adj
aerodynamic,adj
aerolitic,adj
aerological,adj
aeromechanic,adj
aeromedical,adj
aeronautic,adj
aeronautical,adj
aerophilatelic,adj
aerophilic,adj
aerophilous,adj
aerosolised,adj
aerosolized,adj
aery,adj
aeschylean,adj
aesculapian,adj
aesthetic,adj
aesthetical,adj
aestival,adj
aetiologic,adj
aetiological,adj
afeard,adj
afeared,adj
afebrile,adj
affable,adj
affected,adj
affecting,adj
affectional,adj
affectionate,adj
affective,adj
afferent,adj
affiliated,adj
affinal,adj
affine,adj
affined,adj
affirmable,adj
affirmative,adj
affirmatory,adj
affixal,adj
affixed,adj
affixial,adj
afflicted,adj
afflictive,adj
affluent,adj
affordable,adj
afghan,adj
afghani,adj
afghanistani,adj
afire,adj
aflame,adj
aflare,adj
aflicker,adj
afloat,adj
aflutter,adj
afoot,adj
aforementioned,adj
aforesaid,adj
aforethought,adj
afoul,adj
afraid,adj
african,adj
african-american,adj
afrikaans,adj
afrikaner,adj
afro-american,adj
afro-asian,adj
aft,adj
after,adj
after-hours,adj
after-school,adj
aftermost,adj
aftershafted,adj
agamic,adj
agamogenetic,adj
agamous,adj
agape,adj
agaze,adj
age-old,adj
age-related,adj
aged,adj
ageing,adj
ageless,adj
agelong,adj
agential,adj
agglomerate,adj
agglomerated,adj
agglomerative,adj
agglutinate,adj
agglutinative,adj
aggravated,adj
aggravating,adj
aggregate,adj
aggregated,adj
aggregative,adj
aggressive,adj
aghast,adj
agile,adj
aging,adj
agitated,adj
agitating,adj
agitative,adj
agleam,adj
aglitter,adj
aglow,adj
agnate,adj
agnatic,adj
agnostic,adj
agnostical,adj
ago,adj
agog,adj
agonadal,adj
agonal,adj
agone,adj
agonised,adj
agonising,adj
agonistic,adj
agonistical,adj
agonized,adj
agonizing,adj
agoraphobic,adj
agranulocytic,adj
agraphic,adj
agrarian,adj
agreeable,adj
agreed,adj
agreed_upon,adj
agrestic,adj
agricultural,adj
agrobiologic,adj
agrobiological,adj
agrologic,adj
agrological,adj
agronomic,adj
agronomical,adj
aground,adj
agrypnotic,adj
aguish,adj
ahead,adj
ahistorical,adj
ahorse,adj
ahorseback,adj
aided,adj
ailing,adj
aimless,adj
ain,adj
air-breathing,adj
air-conditioned,adj
air-cooled,adj
air-dried,adj
air-dry,adj
air-filled,adj
air-tight,adj
air-to-air,adj
air-to-ground,adj
air-to-surface,adj
air_sick,adj
airborne,adj
aired,adj
airheaded,adj
airless,adj
airlike,adj
airsick,adj
airtight,adj
airworthy,adj
airy,adj
ajar,adj
akimbo,adj
akin,adj
al_dente,adj
alabaster,adj
alabastrine,adj
alacritous,adj
alar,adj
alarmed,adj
alarming,adj
alary,adj
alaskan,adj
alate,adj
alated,adj
albanian,adj
albescent,adj
albigensian,adj
albinal,adj
albinic,adj
albinistic,adj
albinotic,adj
albitic,adj
albuminous,adj
albuminuric,adj
alcalescent,adj
alchemic,adj
alchemical,adj
alchemistic,adj
alchemistical,adj
alcohol-dependent,adj
alcohol-soluble,adj
alcoholic,adj
aldehydic,adj
aldermanic,adj
aldermanly,adj
aleatory,adj
alert,adj
aleuronic,adj
aleutian,adj
alexandrian,adj
alexic,adj
alfresco,adj
algal,adj
algebraic,adj
algebraical,adj
algerian,adj
algid,adj
algoid,adj
algolagnic,adj
algometric,adj
algometrical,adj
algonkian,adj
algonquian,adj
algonquin,adj
algophobic,adj
algorithmic,adj
alien,adj
alienable,adj
alienated,adj
alienating,adj
aliform,adj
alight,adj
aligned,adj
aligning,adj
alike,adj
alimental,adj
alimentary,adj
alimentative,adj
aliphatic,adj
aliquot,adj
alive,adj
alkahestic,adj
alkalescent,adj
alkalic,adj
alkaline,adj
alkaline-loving,adj
alkaloidal,adj
alkalotic,adj
alkylic,adj
all,adj
all-around,adj
all-devouring,adj
all-embracing,adj
all-encompassing,adj
all-fired,adj
all-important,adj
all-inclusive,adj
all-knowing,adj
all-mains,adj
all-metal,adj
all-night,adj
all-or-none,adj
all-or-nothing,adj
all-out,adj
all-powerful,adj
all-purpose,adj
all-round,adj
all-time,adj
all-victorious,adj
all-weather,adj
all_important,adj
all_in,adj
all_over,adj
all_right,adj
allantoic,adj
allantoid,adj
allargando,adj
alleged,adj
allegiant,adj
allegoric,adj
allegorical,adj
allegretto,adj
allegro,adj
allelic,adj
allelomorphic,adj
allergenic,adj
allergic,adj
alleviated,adj
alleviative,adj
alleviatory,adj
alliaceous,adj
allied,adj
alligatored,adj
alliterative,adj
allocable,adj
allocatable,adj
allochronic,adj
allochthonous,adj
allogamous,adj
allogeneic,adj
allographic,adj
allomerous,adj
allometric,adj
allomorphic,adj
allopathic,adj
allopatric,adj
allophonic,adj
allotropic,adj
allotropical,adj
allotted,adj
allover,adj
allowable,adj
alloyed,adj
alluring,adj
allusive,adj
alluvial,adj
allylic,adj
almighty,adj
almond-eyed,adj
almond-scented,adj
almond-shaped,adj
alone,adj
aloof,adj
alopecic,adj
alpestrine,adj
alpha,adj
alphabetic,adj
alphabetical,adj
alphabetised,adj
alphabetized,adj
alphameric,adj
alphamerical,adj
alphanumeric,adj
alphanumerical,adj
alpine,adj
alright,adj
alsatian,adj
altaic,adj
alterable,adj
alterative,adj
altered,adj
alternate,adj
alternating,adj
alternative,adj
altissimo,adj
altitudinal,adj
altitudinous,adj
alto,adj
altricial,adj
altruistic,adj
alular,adj
aluminiferous,adj
aluminous,adj
alveolar,adj
alveolate,adj
alvine,adj
amalgamate,adj
amalgamated,adj
amalgamative,adj
amaranthine,adj
amateur,adj
amateurish,adj
amative,adj
amatory,adj
amaurotic,adj
amazed,adj
amazing,adj
ambagious,adj
ambassadorial,adj
amber,adj
amber-green,adj
ambidextrous,adj
ambient,adj
ambiguous,adj
ambitionless,adj
ambitious,adj
ambivalent,adj
ambiversive,adj
amblyopic,adj
ambrosial,adj
ambrosian,adj
ambulacral,adj
ambulant,adj
ambulatory,adj
ameban,adj
amebic,adj
ameboid,adj
amebous,adj
ameliorating,adj
ameliorative,adj
amelioratory,adj
amenable,adj
amendable,adj
amendatory,adj
amended,adj
amenorrheal,adj
amenorrheic,adj
amenorrhoeal,adj
amenorrhoeic,adj
amentaceous,adj
amentiferous,adj
amerciable,adj
american,adj
amerind,adj
amerindic,adj
ametabolic,adj
ametabolous,adj
amethyst,adj
amethystine,adj
ametropic,adj
amharic,adj
amiable,adj
amicable,adj
amidship,adj
aminic,adj
amino,adj
amiss,adj
amitotic,adj
ammino,adj
ammoniac,adj
ammoniacal,adj
ammoniated,adj
ammonitic,adj
amnesiac,adj
amnesic,adj
amnestic,adj
amnic,adj
amnionic,adj
amniotic,adj
amoeban,adj
amoebic,adj
amoeboid,adj
amoebous,adj
amok,adj
amoristic,adj
amorous,adj
amorphous,adj
amort,adj
amphibian,adj
amphibiotic,adj
amphibious,adj
amphiprostylar,adj
amphiprostyle,adj
amphiprotic,adj
amphistylar,adj
amphitheatric,adj
amphitheatrical,adj
amphitropous,adj
amphoric,adj
amphoteric,adj
ample,adj
ampullar,adj
ampullary,adj
amuck,adj
amused,adj
amusing,adj
amusive,adj
amygdaliform,adj
amygdaline,adj
amygdaloid,adj
amygdaloidal,adj
amylaceous,adj
amyloid,adj
amyloidal,adj
amylolytic,adj
anabatic,adj
anabiotic,adj
anabolic,adj
anachronic,adj
anachronistic,adj
anachronous,adj
anaclinal,adj
anaclitic,adj
anacoluthic,adj
anadromous,adj
anaemic,adj
anaerobic,adj
anaerobiotic,adj
anaesthetic,adj
anaglyphic,adj
anaglyphical,adj
anaglyptic,adj
anaglyptical,adj
anagogic,adj
anagogical,adj
anagrammatic,adj
anagrammatical,adj
anal,adj
anal_retentive,adj
analeptic,adj
analgesic,adj
analgetic,adj
analog,adj
analogical,adj
analogous,adj
analogue,adj
analphabetic,adj
analytic,adj
analytical,adj
analyzable,adj
analyzed,adj
anamnestic,adj
anamorphic,adj
anapaestic,adj
anapestic,adj
anaphasic,adj
anaphoric,adj
anaphrodisiac,adj
anaphylactic,adj
anaplastic,adj
anarchic,adj
anarchical,adj
anarchistic,adj
anasarcous,adj
anastigmatic,adj
anastomotic,adj
anatomic,adj
anatomical,adj
anatropous,adj
ancestral,adj
anchoritic,adj
ancient,adj
ancillary,adj
andalusian,adj
andante,adj
andantino,adj
andean,adj
andorran,adj
androgenetic,adj
androgenic,adj
androgenous,adj
androgynous,adj
ane,adj
anecdotal,adj
anecdotic,adj
anecdotical,adj
anechoic,adj
anemic,adj
anemographic,adj
anemometric,adj
anemometrical,adj
anemophilous,adj
anencephalic,adj
anencephalous,adj
aneroid,adj
anesthetic,adj
anestric,adj
anestrous,adj
aneuploid,adj
aneurismal,adj
aneurismatic,adj
aneurysmal,adj
aneurysmatic,adj
anfractuous,adj
angelic,adj
angelical,adj
angered,adj
anginal,adj
anginose,adj
anginous,adj
angiocarpic,adj
angiocarpous,adj
angiomatous,adj
angiospermous,adj
angled,adj
anglican,adj
anglo-catholic,adj
anglo-indian,adj
anglo-jewish,adj
anglo-saxon,adj
anglophilic,adj
anglophobic,adj
angolan,adj
angry,adj
anguillan,adj
anguine,adj
anguished,adj
angular,adj
angulate,adj
anhydrous,adj
anicteric,adj
anile,adj
animal,adj
animalistic,adj
animate,adj
animated,adj
animating,adj
animatistic,adj
animist,adj
animistic,adj
anionic,adj
anise-scented,adj
aniseikonic,adj
anisogametic,adj
anisogamic,adj
anisogamous,adj
anisometric,adj
anisometropic,adj
anisotropic,adj
ankle-deep,adj
ankylotic,adj
annalistic,adj
annelid,adj
annelidan,adj
annexal,adj
annexational,adj
annihilated,adj
annihilating,adj
annihilative,adj
announced,adj
annoyed,adj
annoying,adj
annual,adj
annular,adj
annulate,adj
annulated,adj
annunciatory,adj
anodal,adj
anodic,adj
anodyne,adj
anoestrous,adj
anomalous,adj
anomic,adj
anon.,adj
anonymous,adj
anoperineal,adj
anopheline,adj
anorectal,adj
anorectic,adj
anorexic,adj
anorexigenic,adj
anorthic,adj
anorthitic,adj
anosmatic,adj
anosmic,adj
another,adj
anoxemic,adj
anoxic,adj
anserine,adj
answerable,adj
answering,adj
antacid,adj
antagonistic,adj
antarctic,adj
ante_meridiem,adj
antebellum,adj
antecedent,adj
antecubital,adj
antediluvial,adj
antediluvian,adj
antemeridian,adj
antemortem,adj
antenatal,adj
antennal,adj
antennary,adj
antenuptial,adj
antepartum,adj
antepenultimate,adj
anterior,adj
anterograde,adj
anthelminthic,adj
anthelmintic,adj
antheral,adj
antheridial,adj
anthophagous,adj
anthophilous,adj
anthracitic,adj
anthropic,adj
anthropical,adj
anthropocentric,adj
anthropogenetic,adj
anthropogenic,adj
anthropoid,adj
anthropoidal,adj
anthropological,adj
anthropometric,adj
anthropometrical,adj
anthropomorphic,adj
anthropomorphous,adj
anthropophagous,adj
anti,adj
anti-american,adj
anti-intellectual,adj
anti-semite,adj
anti-semitic,adj
antiadrenergic,adj
antiaircraft,adj
antiapartheid,adj
antiauthoritarian,adj
antibacterial,adj
antibiotic,adj
antiblack,adj
antic,adj
anticancer,adj
anticholinergic,adj
anticipant,adj
anticipated,adj
anticipative,adj
anticipatory,adj
anticlimactic,adj
anticlimactical,adj
anticlinal,adj
anticlockwise,adj
anticoagulative,adj
anticyclonic,adj
antidotal,adj
antidromic,adj
antiferromagnetic,adj
antifertility,adj
antifungal,adj
antigenic,adj
antiguan,adj
antiheretical,adj
antiknock,adj
antiknocking,adj
antimagnetic,adj
antimicrobial,adj
antimicrobic,adj
antimonial,adj
antimonic,adj
antimonious,adj
antimonopoly,adj
antineoplastic,adj
antinomian,adj
antiparallel,adj
antipathetic,adj
antipathetical,adj
antipersonnel,adj
antiphlogistic,adj
antiphonal,adj
antiphonary,adj
antipodal,adj
antipodean,adj
antipollution,adj
antipyretic,adj
antiquarian,adj
antiquated,adj
antique,adj
antisatellite,adj
antisemitic,adj
antiseptic,adj
antisocial,adj
antistrophic,adj
antisubmarine,adj
antitank,adj
antithetic,adj
antithetical,adj
antithyroid,adj
antitoxic,adj
antitrust,adj
antitumor,adj
antitumour,adj
antitypic,adj
antitypical,adj
antiviral,adj
antler-like,adj
antlered,adj
antonymous,adj
antrorse,adj
antsy,adj
anuran,adj
anuretic,adj
anuric,adj
anurous,adj
anxiolytic,adj
anxious,adj
any,adj
aoristic,adj
aortal,adj
aortic,adj
apart,adj
apathetic,adj
apelike,adj
aperient,adj
aperiodic,adj
apetalous,adj
aphaeretic,adj
aphakic,adj
aphanitic,adj
aphasic,adj
apheretic,adj
aphetic,adj
aphonic,adj
aphoristic,adj
aphotic,adj
aphrodisiac,adj
aphrodisiacal,adj
aphyllous,adj
apian,adj
apiarian,adj
apical,adj
apiculate,adj
apicultural,adj
apish,adj
apivorous,adj
aplacental,adj
aplanatic,adj
aplitic,adj
apneic,adj
apnoeic,adj
apocalyptic,adj
apocalyptical,adj
apocarpous,adj
apochromatic,adj
apocrine,adj
apocryphal,adj
apocynaceous,adj
apodal,adj
apodeictic,adj
apodictic,adj
apodous,adj
apogametic,adj
apogamic,adj
apogamous,adj
apogean,adj
apolitical,adj
apologetic,adj
apomictic,adj
apomictical,adj
aponeurotic,adj
apopemptic,adj
apophatic,adj
apophyseal,adj
apoplectic,adj
apoplectiform,adj
apoplectoid,adj
aposiopetic,adj
apostate,adj
apostolic,adj
apostolical,adj
apostrophic,adj
apothecial,adj
apothegmatic,adj
apothegmatical,adj
apotropaic,adj
appalachian,adj
appalled,adj
appalling,adj
appareled,adj
apparent,adj
apparitional,adj
appealable,adj
appealing,adj
appeasable,adj
appeasing,adj
appellant,adj
appellate,adj
appellative,adj
appendaged,adj
appendant,adj
appendicular,adj
apperceptive,adj
appetent,adj
appetising,adj
appetitive,adj
appetizing,adj
applaudable,adj
apple-scented,adj
apple-shaped,adj
apple-sized,adj
applicable,adj
applicative,adj
applicatory,adj
applied,adj
appointed,adj
appointive,adj
apportionable,adj
apportioned,adj
apposable,adj
apposite,adj
appositional,adj
appositive,adj
appraising,adj
appreciable,adj
appreciated,adj
appreciative,adj
apprehended,adj
apprehensible,adj
apprehensive,adj
apprenticed,adj
appressed,adj
approachable,adj
approaching,adj
approbative,adj
approbatory,adj
appropriable,adj
appropriate,adj
appropriative,adj
approved,adj
approving,adj
approximate,adj
approximative,adj
appurtenant,adj
apractic,adj
apraxic,adj
apropos,adj
apsidal,adj
apt,adj
apteral,adj
apterous,adj
aptitudinal,adj
aquacultural,adj
aquaphobic,adj
aquatic,adj
aqueous,adj
aquicultural,adj
aquiferous,adj
aquiline,adj
arabian,adj
arabic,adj
arable,adj
araceous,adj
arachnidian,adj
arachnoid,adj
aramaean,adj
aramaic,adj
aramean,adj
araneidal,adj
araneidan,adj
arawakan,adj
arbitrable,adj
arbitral,adj
arbitrary,adj
arbitrational,adj
arbitrative,adj
arboraceous,adj
arborary,adj
arboreal,adj
arboreous,adj
arborescent,adj
arboresque,adj
arborical,adj
arboriform,adj
arborous,adj
arcadian,adj
arcane,adj
arced,adj
arch,adj
archaean,adj
archaeologic,adj
archaeological,adj
archaeozoic,adj
archaic,adj
archaistic,adj
archangelic,adj
archangelical,adj
archdiocesan,adj
archducal,adj
archean,adj
arched,adj
archegonial,adj
archegoniate,adj
archeologic,adj
archeological,adj
archeozoic,adj
archepiscopal,adj
archesporial,adj
archetypal,adj
archetypical,adj
archidiaconal,adj
archiepiscopal,adj
arching,adj
archipelagic,adj
architectonic,adj
architectural,adj
archival,adj
archosaurian,adj
arciform,adj
arco,adj
arctic,adj
arcuate,adj
ardent,adj
arduous,adj
areal,adj
arenaceous,adj
arenicolous,adj
areolar,adj
areolate,adj
argent,adj
argentic,adj
argentiferous,adj
argentine,adj
argentinian,adj
argentous,adj
argillaceous,adj
argive,adj
arguable,adj
argumentative,adj
argus-eyed,adj
arid,adj
ariled,adj
arillate,adj
ariose,adj
aristocratic,adj
aristocratical,adj
aristotelean,adj
aristotelian,adj
aristotelic,adj
arithmetic,adj
arithmetical,adj
armed,adj
armenian,adj
armillary,adj
arminian,adj
armless,adj
armlike,adj
armor-clad,adj
armor-plated,adj
armored,adj
armorial,adj
armour-clad,adj
armour-plated,adj
armoured,adj
aroid,adj
aromatic,adj
around-the-clock,adj
around_the_bend,adj
aroused,adj
arranged,adj
arrant,adj
arrayed,adj
arresting,adj
arrhythmic,adj
arrhythmical,adj
arrogant,adj
arrow-shaped,adj
arsenical,adj
arsenious,adj
artefactual,adj
arterial,adj
arteriolar,adj
arteriosclerotic,adj
arteriovenous,adj
artesian,adj
artful,adj
arthralgic,adj
arthritic,adj
arthromeric,adj
arthropodal,adj
arthropodan,adj
arthropodous,adj
arthrosporic,adj
arthrosporous,adj
arthurian,adj
articled,adj
articular,adj
articulary,adj
articulate,adj
articulated,adj
articulative,adj
articulatory,adj
artifactual,adj
artificial,adj
artiodactyl,adj
artiodactylous,adj
artistic,adj
artless,adj
artsy-craftsy,adj
arty,adj
arty-crafty,adj
arundinaceous,adj
aryan,adj
asat,adj
ascendable,adj
ascendant,adj
ascendent,adj
ascendible,adj
ascending,adj
ascensional,adj
ascensive,adj
ascertainable,adj
ascertained,adj
ascetic,adj
ascetical,adj
ascitic,adj
asclepiadaceous,adj
ascocarpous,adj
ascomycetous,adj
ascosporic,adj
ascosporous,adj
ascribable,adj
aseptic,adj
asexual,adj
ash-blonde,adj
ash-gray,adj
ash-grey,adj
ashamed,adj
ashen,adj
ashy,adj
asian,adj
asiatic,adj
asinine,adj
askance,adj
askant,adj
askew,adj
aslant,adj
asleep,adj
aslope,adj
asocial,adj
aspectual,adj
asphaltic,adj
aspheric,adj
aspherical,adj
asphyxiated,adj
asphyxiating,adj
aspirant,adj
aspiring,adj
asquint,adj
assailable,adj
assamese,adj
assassinated,adj
assaultive,adj
assentient,adj
assertable,adj
asserted,adj
asserting,adj
assertive,adj
assessable,adj
assiduous,adj
assignable,adj
assigned,adj
assimilable,adj
assimilating,adj
assimilative,adj
assimilatory,adj
assistant,adj
assisted,adj
assistive,adj
associable,adj
associate,adj
associational,adj
associative,adj
associatory,adj
assonant,adj
assorted,adj
assuasive,adj
assumed,adj
assuming,adj
assumptive,adj
assured,adj
assurgent,adj
assuring,adj
astatic,adj
asteriated,adj
asterisked,adj
asterismal,adj
asternal,adj
asteroid,adj
asteroidal,adj
asthenic,adj
asthmatic,adj
astigmatic,adj
astir,adj
astomatal,adj
astomatous,adj
astonied,adj
astonished,adj
astonishing,adj
astounded,adj
astounding,adj
astragalar,adj
astral,adj
astringent,adj
astrocytic,adj
astrological,adj
astronautic,adj
astronautical,adj
astronomic,adj
astronomical,adj
astrophysical,adj
astute,adj
astylar,adj
asunder,adj
asymmetric,adj
asymmetrical,adj
asymptomatic,adj
asymptotic,adj
asynchronous,adj
asyndetic,adj
asynergic,adj
at_a_loss,adj
at_bay,adj
at_fault,adj
at_hand,adj
at_large,adj
